experiment_id,electrolyte_concentration_m,charging_rate_c,operating_temperature_c,discharge_rate_c,cycle_count,capacity_retention_percent,source
BAT-03668,1.4851,1.0276,14.5424,1.1174,80.4405,70.3586,synthetic_prototype_v1
BAT-03669,1.6449,1.7311,38.4665,1.1782,194.9201,50.0585,synthetic_prototype_v1
BAT-03670,2.3822,2.7536,11.6012,0.4826,413.0624,42.1967,synthetic_prototype_v1
BAT-03671,2.2332,2.5527,32.1979,2.7685,436.4111,40.0,synthetic_prototype_v1
BAT-03672,1.6032,0.7426,21.6436,0.88,248.5392,68.1186,synthetic_prototype_v1
BAT-03673,1.4528,1.0048,8.9031,0.7055,238.6901,55.4182,synthetic_prototype_v1
BAT-03674,1.1631,0.7776,36.1705,2.8116,297.7007,40.0,synthetic_prototype_v1
BAT-03675,0.6399,1.626,4.9142,2.0387,444.659,49.9028,synthetic_prototype_v1
BAT-03676,1.0158,1.6161,13.0294,0.8005,101.9612,55.3395,synthetic_prototype_v1
BAT-03677,1.1883,0.6014,44.9171,1.0487,119.1466,40.2977,synthetic_prototype_v1
BAT-03678,1.8147,0.8315,40.9891,2.4126,358.2328,44.108,synthetic_prototype_v1
BAT-03679,1.6295,0.6583,20.6668,0.4386,123.9386,75.9938,synthetic_prototype_v1
BAT-03680,1.0566,0.3106,17.3886,0.7317,247.1379,64.551,synthetic_prototype_v1
BAT-03681,1.583,1.072,22.1903,0.5725,63.0996,81.6972,synthetic_prototype_v1
BAT-03682,1.2939,0.3203,12.6226,1.744,49.9789,62.4611,synthetic_prototype_v1
BAT-03683,2.3196,1.2061,39.8446,1.5813,132.0211,49.7381,synthetic_prototype_v1
BAT-03684,0.727,0.4163,24.4743,0.841,217.1087,55.0151,synthetic_prototype_v1
BAT-03685,1.3395,1.914,38.9671,1.5679,150.027,51.4488,synthetic_prototype_v1
BAT-03686,1.5635,0.462,25.0287,0.4093,39.064,86.4612,synthetic_prototype_v1
BAT-03687,1.2473,2.1232,4.2999,2.8459,308.2797,40.0,synthetic_prototype_v1
BAT-03688,2.1028,2.6539,36.3525,2.2252,180.1322,40.2537,synthetic_prototype_v1
BAT-03689,1.4289,0.4406,25.4457,0.8811,133.1204,73.7971,synthetic_prototype_v1
BAT-03690,1.9648,0.5066,3.1276,2.6644,176.0249,40.5697,synthetic_prototype_v1
BAT-03691,1.6277,0.2471,0.7107,1.1707,436.9167,40.5386,synthetic_prototype_v1
BAT-03692,1.2349,0.6416,22.7477,0.484,110.8372,80.9064,synthetic_prototype_v1
BAT-03693,1.1864,1.0578,27.3789,0.7441,164.9468,67.5475,synthetic_prototype_v1
BAT-03694,1.788,2.3577,22.527,1.0356,141.8019,49.3708,synthetic_prototype_v1
BAT-03695,1.6402,0.5674,21.1939,0.6119,149.776,70.7368,synthetic_prototype_v1
BAT-03696,2.2491,1.1892,16.2847,1.5416,241.5254,54.1819,synthetic_prototype_v1
BAT-03697,0.7694,0.4258,24.5156,0.2125,89.8211,65.0585,synthetic_prototype_v1
BAT-03698,1.1047,0.2,18.8274,0.657,72.7937,75.7176,synthetic_prototype_v1
BAT-03699,0.8962,1.5579,38.5644,2.8604,335.1176,43.2506,synthetic_prototype_v1
BAT-03700,0.6982,1.9088,16.171,2.9726,120.0011,40.9578,synthetic_prototype_v1
BAT-03701,0.8766,2.1433,38.6398,2.7146,14.3797,44.9031,synthetic_prototype_v1
BAT-03702,1.1039,2.5218,26.5828,0.2615,59.8814,48.1135,synthetic_prototype_v1
BAT-03703,0.6689,1.1948,43.1912,2.4783,19.387,40.0,synthetic_prototype_v1
BAT-03704,1.6858,0.6624,15.6723,0.857,61.0901,77.1047,synthetic_prototype_v1
BAT-03705,1.5015,0.3717,19.2104,0.9786,438.5017,58.9112,synthetic_prototype_v1
BAT-03706,1.3439,0.6833,32.0741,0.4433,130.6149,66.5055,synthetic_prototype_v1
BAT-03707,1.6339,1.7734,43.8329,1.5405,299.9633,41.3849,synthetic_prototype_v1
BAT-03708,1.0983,2.1376,44.9473,2.6324,261.1209,41.633,synthetic_prototype_v1
BAT-03709,2.4544,2.5004,19.3017,2.8909,17.7359,40.8035,synthetic_prototype_v1
BAT-03710,1.0152,1.5274,34.8435,1.5827,402.3639,49.7589,synthetic_prototype_v1
BAT-03711,1.5462,1.3283,6.195,0.6502,201.2269,51.9429,synthetic_prototype_v1
BAT-03712,1.5436,1.1871,13.8791,0.4944,168.2355,63.3663,synthetic_prototype_v1
BAT-03713,1.3247,1.1639,40.4225,0.7213,60.6435,56.941,synthetic_prototype_v1
BAT-03714,1.287,0.4585,23.2513,0.396,60.6509,87.4337,synthetic_prototype_v1
BAT-03715,0.8071,2.3037,21.6595,2.9153,64.6367,40.0425,synthetic_prototype_v1
BAT-03716,1.7785,2.6855,45.2879,0.2707,371.3265,41.1616,synthetic_prototype_v1
BAT-03717,1.9508,0.4783,31.1524,0.6203,182.5624,59.7403,synthetic_prototype_v1
BAT-03718,1.6724,0.33,44.3466,1.1372,34.2403,40.0,synthetic_prototype_v1
BAT-03719,1.6802,0.2,18.1987,1.0409,238.7053,62.5,synthetic_prototype_v1
BAT-03720,2.3438,2.2767,45.4562,2.0887,490.5377,40.0,synthetic_prototype_v1
BAT-03721,0.9243,2.9744,1.3832,1.1627,242.3508,40.0,synthetic_prototype_v1
BAT-03722,0.8396,1.5811,42.313,0.2362,336.7333,45.8764,synthetic_prototype_v1
BAT-03723,1.5154,0.866,9.0097,2.8883,351.5564,41.0361,synthetic_prototype_v1
BAT-03724,2.1017,1.7763,16.6412,1.0618,170.8778,53.7392,synthetic_prototype_v1
BAT-03725,1.3778,2.0687,8.6079,2.4517,84.8875,48.5218,synthetic_prototype_v1
BAT-03726,1.3964,1.6047,23.9532,1.487,141.8043,58.1369,synthetic_prototype_v1
BAT-03727,1.8069,1.5418,26.4588,1.7587,86.7932,53.3226,synthetic_prototype_v1
BAT-03728,1.5324,0.3898,19.9419,0.4561,163.378,75.3642,synthetic_prototype_v1
BAT-03729,1.8077,1.0776,16.273,0.5214,207.4619,63.9787,synthetic_prototype_v1
BAT-03730,1.4933,0.5878,21.8323,0.285,184.9252,72.7062,synthetic_prototype_v1
BAT-03731,1.3067,1.2761,2.7958,0.9824,257.7106,40.0,synthetic_prototype_v1
BAT-03732,1.636,0.2939,20.9917,0.8897,202.5952,68.7714,synthetic_prototype_v1
BAT-03733,1.1095,0.4365,16.9851,0.8951,55.0188,73.8974,synthetic_prototype_v1
BAT-03734,1.6736,0.4927,28.6991,0.2386,63.7275,72.931,synthetic_prototype_v1
BAT-03735,1.2462,0.594,28.4142,0.5328,240.1361,63.0081,synthetic_prototype_v1
BAT-03736,1.8175,2.0573,33.2398,1.7162,375.6781,46.0202,synthetic_prototype_v1
BAT-03737,1.7931,0.5472,19.4483,1.1576,68.7948,71.7428,synthetic_prototype_v1
BAT-03738,1.7173,1.0133,18.4312,0.5522,231.944,62.7102,synthetic_prototype_v1
BAT-03739,1.0827,2.8629,19.6783,2.273,373.3543,40.0,synthetic_prototype_v1
BAT-03740,2.0122,2.0493,21.4685,2.0856,22.0854,49.419,synthetic_prototype_v1
BAT-03741,1.4224,0.914,21.3712,0.8099,254.4299,69.7728,synthetic_prototype_v1
BAT-03742,1.1021,0.2774,28.1249,0.5426,107.445,68.3703,synthetic_prototype_v1
BAT-03743,1.1415,0.4342,29.36,0.4974,24.9631,80.3834,synthetic_prototype_v1
BAT-03744,2.2236,0.2917,30.9201,0.7772,316.5148,47.9086,synthetic_prototype_v1
BAT-03745,1.314,0.2543,13.3036,0.5087,211.6654,65.3644,synthetic_prototype_v1
BAT-03746,1.4434,0.2,28.6386,0.8124,77.233,72.5593,synthetic_prototype_v1
BAT-03747,2.1914,1.1281,35.2398,0.3629,55.939,51.7578,synthetic_prototype_v1
BAT-03748,0.6696,1.5358,36.7217,2.5623,147.6961,44.8528,synthetic_prototype_v1
BAT-03749,1.4066,0.4638,47.9907,1.7418,357.2288,40.8784,synthetic_prototype_v1
BAT-03750,2.1396,1.4251,36.19,2.9858,330.9599,40.0,synthetic_prototype_v1
BAT-03751,1.5804,0.4303,16.3739,0.7806,29.7045,84.5743,synthetic_prototype_v1
BAT-03752,1.007,0.7868,24.5134,0.4819,93.5575,74.0047,synthetic_prototype_v1
BAT-03753,1.8715,2.5923,9.6371,1.1334,385.613,44.1701,synthetic_prototype_v1
BAT-03754,1.8546,2.6624,5.0053,0.5092,191.1803,40.569,synthetic_prototype_v1
BAT-03755,0.9116,0.5473,39.6233,0.5247,140.8004,54.2028,synthetic_prototype_v1
BAT-03756,1.4559,1.4619,22.8669,2.7924,313.9025,44.2533,synthetic_prototype_v1
BAT-03757,1.4525,0.4004,6.684,2.6085,187.2743,45.893,synthetic_prototype_v1
BAT-03758,0.6905,1.0671,19.5208,0.8876,65.6213,59.2793,synthetic_prototype_v1
BAT-03759,1.363,2.1961,43.425,0.5288,435.2369,43.9349,synthetic_prototype_v1
BAT-03760,0.7651,0.6105,29.8819,0.4119,145.493,55.428,synthetic_prototype_v1
BAT-03761,0.7379,1.0597,19.6103,2.1019,73.1302,52.2269,synthetic_prototype_v1
BAT-03762,1.7489,1.0301,25.64,0.988,112.6561,68.673,synthetic_prototype_v1
BAT-03763,1.6166,0.61,33.2403,0.3604,205.0975,63.6012,synthetic_prototype_v1
BAT-03764,1.6948,2.4761,47.1395,0.7643,264.9792,41.1452,synthetic_prototype_v1
BAT-03765,1.39,2.2051,0.8713,0.6551,384.2759,41.2337,synthetic_prototype_v1
BAT-03766,2.2346,0.6524,5.4295,0.8875,106.9302,49.728,synthetic_prototype_v1
BAT-03767,1.5551,0.7421,22.4397,0.7518,238.0272,66.8127,synthetic_prototype_v1
BAT-03768,1.1403,0.2301,17.8876,1.9424,395.6317,50.2192,synthetic_prototype_v1
BAT-03769,1.4717,0.6211,8.1975,0.8763,150.9209,61.3289,synthetic_prototype_v1
BAT-03770,2.2125,1.855,17.146,0.4839,177.8791,54.9518,synthetic_prototype_v1
BAT-03771,1.0248,0.6994,32.861,0.9378,196.2234,58.8857,synthetic_prototype_v1
BAT-03772,1.7027,0.6924,24.103,2.5815,276.8208,44.2112,synthetic_prototype_v1
BAT-03773,1.0469,2.7441,28.8973,1.8833,418.3494,41.6157,synthetic_prototype_v1
BAT-03774,0.9219,2.4875,16.2378,0.6403,399.1796,44.5368,synthetic_prototype_v1
BAT-03775,2.2487,0.393,7.9964,1.516,337.7109,53.0658,synthetic_prototype_v1
BAT-03776,1.5908,0.9013,13.0241,0.6763,53.024,73.2506,synthetic_prototype_v1
BAT-03777,1.2584,0.5046,21.64,0.5361,247.0431,68.8058,synthetic_prototype_v1
BAT-03778,1.7787,0.7947,25.9007,0.867,59.7549,77.1262,synthetic_prototype_v1
BAT-03779,0.9011,1.6246,16.9626,1.0366,36.1058,57.8946,synthetic_prototype_v1
BAT-03780,0.7587,0.7885,10.236,0.6198,480.5856,51.7689,synthetic_prototype_v1
BAT-03781,1.193,2.7954,18.814,2.3639,309.2879,40.0,synthetic_prototype_v1
BAT-03782,1.4477,0.3833,17.3593,0.2,122.183,74.2683,synthetic_prototype_v1
BAT-03783,1.5986,0.6191,15.2652,0.9494,245.1238,66.4688,synthetic_prototype_v1
BAT-03784,0.8509,2.6769,9.502,2.6173,208.3779,40.0,synthetic_prototype_v1
BAT-03785,1.2888,0.2,26.1623,0.8337,131.4909,73.1204,synthetic_prototype_v1
BAT-03786,1.4819,0.2,13.9761,0.334,163.0074,64.4423,synthetic_prototype_v1
BAT-03787,0.8373,0.2036,17.4311,0.5938,82.814,65.8167,synthetic_prototype_v1
BAT-03788,1.7394,1.6298,27.6687,2.2285,348.7199,51.3407,synthetic_prototype_v1
BAT-03789,1.1958,0.5478,31.681,0.3241,176.6223,60.5689,synthetic_prototype_v1
BAT-03790,1.6468,0.6786,19.3389,0.8689,75.8904,79.352,synthetic_prototype_v1
BAT-03791,1.9238,1.9319,21.0062,0.289,107.62,54.0595,synthetic_prototype_v1
BAT-03792,0.8526,0.8333,37.6555,2.5144,197.5486,44.8503,synthetic_prototype_v1
BAT-03793,2.002,2.5442,4.4084,0.5118,416.1507,40.1109,synthetic_prototype_v1
BAT-03794,1.9028,0.3604,12.2664,0.7793,12.5956,69.4696,synthetic_prototype_v1
BAT-03795,2.4783,1.0493,35.9787,0.6584,333.2396,51.0441,synthetic_prototype_v1
BAT-03796,0.8575,0.5753,28.2653,0.5131,114.7454,65.246,synthetic_prototype_v1
BAT-03797,2.2534,1.0095,33.8936,1.1002,71.8505,52.9623,synthetic_prototype_v1
BAT-03798,1.3195,0.2158,23.5872,0.4074,143.9363,71.6325,synthetic_prototype_v1
BAT-03799,1.3676,0.8594,36.8936,0.8166,29.4248,64.3455,synthetic_prototype_v1
BAT-03800,0.9698,0.7505,27.8963,0.6399,187.7124,61.4089,synthetic_prototype_v1
BAT-03801,1.881,0.8146,16.7195,1.7557,242.0895,53.7484,synthetic_prototype_v1
BAT-03802,2.4447,1.0789,27.5019,1.9908,360.4782,47.0458,synthetic_prototype_v1
BAT-03803,1.2193,2.5816,43.4221,1.2395,187.621,40.0,synthetic_prototype_v1
BAT-03804,1.7606,0.6644,29.1747,2.0365,435.7165,49.5463,synthetic_prototype_v1
BAT-03805,2.285,1.9411,22.2327,1.2757,363.6527,50.5904,synthetic_prototype_v1
BAT-03806,1.7752,2.2018,46.5912,1.2441,347.7055,40.0,synthetic_prototype_v1
BAT-03807,1.5129,0.8251,9.7151,0.2,43.7181,66.1939,synthetic_prototype_v1
BAT-03808,1.1412,0.5054,16.0382,0.2,92.6999,73.1046,synthetic_prototype_v1
BAT-03809,1.6399,1.007,20.0709,2.7863,150.5514,43.8499,synthetic_prototype_v1
BAT-03810,1.6014,0.6035,29.401,0.8959,158.0031,69.0163,synthetic_prototype_v1
BAT-03811,0.9998,0.9661,19.9899,0.9436,70.5898,69.0406,synthetic_prototype_v1
BAT-03812,1.7752,1.7124,11.1346,1.5662,164.0485,48.2546,synthetic_prototype_v1
BAT-03813,1.4823,0.5593,26.2454,1.0026,146.1192,72.8524,synthetic_prototype_v1
BAT-03814,1.2404,0.5571,35.0183,0.9205,87.6721,62.9834,synthetic_prototype_v1
BAT-03815,1.7733,1.9806,41.9447,0.2778,475.8235,45.1218,synthetic_prototype_v1
BAT-03816,1.3801,2.4527,41.9084,0.6877,380.0637,40.0,synthetic_prototype_v1
BAT-03817,0.7636,1.1206,17.7328,1.7274,192.9487,53.6139,synthetic_prototype_v1
BAT-03818,1.6765,1.0667,29.2307,0.5191,266.3072,60.6846,synthetic_prototype_v1
BAT-03819,1.5776,0.9346,20.8813,1.0488,114.9391,73.724,synthetic_prototype_v1
BAT-03820,1.9872,1.4298,45.9293,0.3876,166.3498,40.0,synthetic_prototype_v1
BAT-03821,1.0907,0.7882,20.6861,0.7959,160.15,68.2227,synthetic_prototype_v1
BAT-03822,1.1257,0.6031,11.5712,0.641,194.5283,60.6391,synthetic_prototype_v1
BAT-03823,1.3615,1.1756,16.6788,0.6191,31.7322,79.3866,synthetic_prototype_v1
BAT-03824,1.7495,0.8943,21.062,0.7711,55.4516,76.5032,synthetic_prototype_v1
BAT-03825,1.977,1.9996,22.6123,0.7002,46.3328,53.7328,synthetic_prototype_v1
BAT-03826,0.9756,1.0774,18.5788,0.6617,115.8877,67.1726,synthetic_prototype_v1
BAT-03827,0.6017,2.785,17.6405,0.4865,204.9815,40.5293,synthetic_prototype_v1
BAT-03828,1.217,1.1874,23.6726,0.3325,227.7366,65.6564,synthetic_prototype_v1
BAT-03829,1.4499,0.7165,20.3082,0.4077,244.0638,68.4257,synthetic_prototype_v1
BAT-03830,1.5731,2.191,34.4668,1.8675,414.3855,50.6255,synthetic_prototype_v1
BAT-03831,1.3147,2.8936,17.4253,2.6878,389.6036,40.9797,synthetic_prototype_v1
BAT-03832,1.3851,0.775,24.2294,0.4409,64.9503,88.3419,synthetic_prototype_v1
BAT-03833,0.854,1.2013,13.1745,1.2718,384.3973,50.3258,synthetic_prototype_v1
BAT-03834,0.849,0.4831,23.3712,0.2,155.0009,62.1744,synthetic_prototype_v1
BAT-03835,0.6887,1.4409,16.9907,2.4931,425.4724,45.8581,synthetic_prototype_v1
BAT-03836,0.7521,2.6584,3.0479,2.0541,67.972,40.0,synthetic_prototype_v1
BAT-03837,0.9031,0.3914,48.3536,0.5221,449.8485,40.0,synthetic_prototype_v1
BAT-03838,1.2136,0.2695,16.164,0.6867,62.2869,76.3739,synthetic_prototype_v1
BAT-03839,1.7495,2.4871,10.7128,2.1364,466.8972,41.1665,synthetic_prototype_v1
BAT-03840,2.3421,2.8863,3.1642,0.8137,207.4637,44.6655,synthetic_prototype_v1
BAT-03841,1.8738,0.7805,22.1856,0.6662,37.6335,75.7915,synthetic_prototype_v1
BAT-03842,1.1116,0.3377,10.3421,0.3032,93.9508,60.094,synthetic_prototype_v1
BAT-03843,1.2183,0.5374,19.0209,0.828,180.3067,69.6262,synthetic_prototype_v1
BAT-03844,2.211,2.872,33.2957,0.6391,303.88,40.0,synthetic_prototype_v1
BAT-03845,1.5535,2.9142,3.0914,2.5373,109.0459,42.6135,synthetic_prototype_v1
BAT-03846,2.0548,2.995,34.0908,1.7661,368.1696,40.9443,synthetic_prototype_v1
BAT-03847,2.1763,2.7656,47.2498,2.9609,305.7074,40.0,synthetic_prototype_v1
BAT-03848,1.1921,0.666,8.7848,0.5741,78.9208,63.7619,synthetic_prototype_v1
BAT-03849,1.9335,2.5984,28.7136,0.3097,441.4854,42.2954,synthetic_prototype_v1
BAT-03850,1.1884,0.3777,21.6516,0.2037,180.283,69.1354,synthetic_prototype_v1
BAT-03851,2.2207,1.285,21.2278,2.2106,124.2523,48.8841,synthetic_prototype_v1
BAT-03852,1.088,0.9083,18.5956,0.4798,75.5838,76.4003,synthetic_prototype_v1
BAT-03853,1.6377,0.705,36.7472,0.7078,81.6027,61.8028,synthetic_prototype_v1
BAT-03854,1.2666,2.2052,42.5345,1.7106,374.6302,44.0385,synthetic_prototype_v1
BAT-03855,2.2365,1.2186,25.3752,2.2594,163.8153,47.3538,synthetic_prototype_v1
BAT-03856,0.8964,1.1133,30.2796,1.3604,139.8507,55.2572,synthetic_prototype_v1
BAT-03857,2.4213,1.6925,30.0929,2.9355,434.1393,40.0,synthetic_prototype_v1
BAT-03858,0.7438,2.5013,39.5567,2.5802,409.982,40.3994,synthetic_prototype_v1
BAT-03859,0.9316,0.6044,24.0351,0.7206,164.4536,63.6968,synthetic_prototype_v1
BAT-03860,2.2657,2.6837,20.9197,0.5798,368.7236,40.8528,synthetic_prototype_v1
BAT-03861,2.1463,0.4475,26.0026,2.1778,226.3206,50.5698,synthetic_prototype_v1
BAT-03862,1.3413,0.2,18.7713,0.5417,178.5307,70.409,synthetic_prototype_v1
BAT-03863,1.7759,1.105,13.972,1.2985,90.2486,57.4462,synthetic_prototype_v1
BAT-03864,1.2642,0.5004,13.3374,0.4096,226.5354,62.2426,synthetic_prototype_v1
BAT-03865,1.2557,1.1266,15.9645,1.5893,445.7509,52.6008,synthetic_prototype_v1
BAT-03866,0.6922,1.4621,38.1608,1.123,292.4573,51.8872,synthetic_prototype_v1
BAT-03867,0.7792,0.6429,25.0858,0.5489,379.7418,54.3615,synthetic_prototype_v1
BAT-03868,1.81,0.5476,48.8874,1.5945,37.4663,43.8596,synthetic_prototype_v1
BAT-03869,1.7694,1.5765,18.4234,2.2897,132.9238,50.7947,synthetic_prototype_v1
BAT-03870,1.5081,1.4734,27.3342,0.3678,71.4968,67.0198,synthetic_prototype_v1
BAT-03871,2.003,0.4379,35.2869,1.691,252.477,52.6761,synthetic_prototype_v1
BAT-03872,2.0016,0.9007,19.4823,0.2,42.8808,64.8867,synthetic_prototype_v1
BAT-03873,1.8049,2.5807,26.7209,1.4855,436.3307,42.2721,synthetic_prototype_v1
BAT-03874,1.9594,2.6503,37.6069,1.2974,247.5415,42.017,synthetic_prototype_v1
BAT-03875,2.2525,2.5143,21.7074,2.8373,336.6078,43.2779,synthetic_prototype_v1
BAT-03876,0.7764,1.87,15.5201,0.8917,466.4104,50.2996,synthetic_prototype_v1
BAT-03877,1.624,2.0542,47.6392,1.8024,107.6416,41.1343,synthetic_prototype_v1
BAT-03878,1.3281,2.1562,34.3913,0.3219,67.4719,48.257,synthetic_prototype_v1
BAT-03879,1.5891,1.1017,10.5083,2.6631,84.9075,46.1251,synthetic_prototype_v1
BAT-03880,1.7175,2.8099,3.4339,2.3733,209.6508,40.0,synthetic_prototype_v1
BAT-03881,1.9514,0.4405,30.3339,0.3237,201.3291,56.2101,synthetic_prototype_v1
BAT-03882,1.2182,0.5796,11.92,0.633,228.2175,63.5068,synthetic_prototype_v1
BAT-03883,0.7616,0.503,25.6966,0.4957,119.8146,63.0309,synthetic_prototype_v1
BAT-03884,1.6965,0.4835,29.2621,0.6019,97.1696,72.6752,synthetic_prototype_v1
BAT-03885,1.0761,2.9547,48.8063,0.5858,294.6697,42.2954,synthetic_prototype_v1
BAT-03886,1.4848,1.0233,16.0782,0.5817,162.8628,70.1768,synthetic_prototype_v1
BAT-03887,1.8562,1.2234,26.6694,2.6176,386.6939,46.3707,synthetic_prototype_v1
BAT-03888,1.1422,1.3545,2.2715,0.5543,115.6984,41.4211,synthetic_prototype_v1
BAT-03889,1.1943,0.6628,25.203,0.7901,210.1677,69.1544,synthetic_prototype_v1
BAT-03890,1.394,0.4825,22.2796,1.0319,35.431,87.265,synthetic_prototype_v1
BAT-03891,0.8671,1.5875,10.146,0.7614,143.743,53.708,synthetic_prototype_v1
BAT-03892,1.4632,0.4815,24.4239,0.7558,241.8785,68.4311,synthetic_prototype_v1
BAT-03893,2.2946,0.8498,2.9334,1.9748,54.8637,42.3782,synthetic_prototype_v1
BAT-03894,2.0282,2.0702,33.6218,1.7194,369.2216,49.4822,synthetic_prototype_v1
BAT-03895,1.376,2.9935,20.7797,1.8594,343.095,40.0,synthetic_prototype_v1
BAT-03896,1.2564,2.4137,21.8208,1.647,216.8606,43.3406,synthetic_prototype_v1
BAT-03897,2.4437,1.5789,10.0602,2.7136,382.5547,41.0576,synthetic_prototype_v1
BAT-03898,2.332,2.7735,3.8633,0.9264,264.1107,43.53,synthetic_prototype_v1
BAT-03899,2.2458,2.7167,36.1453,0.6818,444.1626,40.1424,synthetic_prototype_v1
BAT-03900,1.8673,0.2,14.7509,0.6586,104.2737,65.865,synthetic_prototype_v1
BAT-03901,1.6704,2.9447,35.0128,2.8058,312.6857,40.9212,synthetic_prototype_v1
BAT-03902,0.8109,0.9166,6.9185,0.6534,336.9038,49.849,synthetic_prototype_v1
BAT-03903,1.8437,1.0261,11.7052,2.4066,59.591,48.2831,synthetic_prototype_v1
BAT-03904,1.0892,0.6025,24.2224,0.7633,159.4504,71.0114,synthetic_prototype_v1
BAT-03905,1.8354,0.2,32.4684,0.2,206.8391,57.1864,synthetic_prototype_v1
BAT-03906,2.4841,2.3194,12.4912,1.1817,305.1305,44.5492,synthetic_prototype_v1
BAT-03907,2.1772,0.4999,16.5299,0.5304,141.222,56.1863,synthetic_prototype_v1
BAT-03908,1.4088,0.9152,19.7955,0.7598,97.7507,75.7407,synthetic_prototype_v1
BAT-03909,1.9992,0.977,10.799,1.3202,61.7386,55.0446,synthetic_prototype_v1
BAT-03910,1.3692,0.332,15.6332,0.7708,153.3127,71.691,synthetic_prototype_v1
BAT-03911,2.0109,0.8427,18.0239,0.7946,208.5504,60.5523,synthetic_prototype_v1
BAT-03912,2.3776,2.4591,25.2486,1.641,157.3217,46.0502,synthetic_prototype_v1
BAT-03913,2.4414,2.2891,37.2137,1.4276,219.9016,46.4978,synthetic_prototype_v1
BAT-03914,1.2611,0.4708,16.8977,0.9081,245.4026,67.5884,synthetic_prototype_v1
BAT-03915,1.675,0.5509,30.159,1.3554,335.9784,55.5883,synthetic_prototype_v1
BAT-03916,1.4391,1.6587,35.6241,1.8901,155.8831,50.4861,synthetic_prototype_v1
BAT-03917,2.2067,1.3881,11.0511,1.6688,258.9405,50.5346,synthetic_prototype_v1
BAT-03918,0.5501,1.1093,6.0219,1.5588,139.5492,51.3308,synthetic_prototype_v1
BAT-03919,1.3204,0.4313,15.7606,0.2,84.7041,74.2161,synthetic_prototype_v1
BAT-03920,1.4726,0.6375,1.8031,1.0778,33.7972,41.3822,synthetic_prototype_v1
BAT-03921,1.2292,0.2,22.0383,0.7802,225.8534,66.451,synthetic_prototype_v1
BAT-03922,2.3717,2.9429,12.7076,1.4994,360.9408,40.6454,synthetic_prototype_v1
BAT-03923,2.1885,1.9874,45.0958,2.1771,335.4486,40.0,synthetic_prototype_v1
BAT-03924,0.5802,0.9668,47.2155,1.8193,82.6387,41.2734,synthetic_prototype_v1
BAT-03925,1.9394,0.33,14.6815,0.6655,131.892,63.0405,synthetic_prototype_v1
BAT-03926,1.4494,0.7195,21.4675,0.4759,118.1712,81.0532,synthetic_prototype_v1
BAT-03927,1.2449,0.8894,15.6906,0.84,219.0601,68.4138,synthetic_prototype_v1
BAT-03928,1.1513,1.4064,27.5569,0.3887,54.3495,65.9841,synthetic_prototype_v1
BAT-03929,2.0751,0.2026,14.4946,0.794,324.7297,54.3633,synthetic_prototype_v1
BAT-03930,2.0936,1.4124,40.5938,1.3497,418.3535,51.8293,synthetic_prototype_v1
BAT-03931,1.0316,2.766,41.3334,1.6017,182.7717,42.8798,synthetic_prototype_v1
BAT-03932,2.2727,0.8824,21.9999,1.7098,362.5279,50.1321,synthetic_prototype_v1
BAT-03933,1.455,2.3322,20.6966,1.6106,403.3839,44.6202,synthetic_prototype_v1
BAT-03934,2.4139,0.7549,0.1289,0.8981,72.4957,40.151,synthetic_prototype_v1
BAT-03935,0.8321,1.3202,23.6019,1.2852,270.0359,53.9847,synthetic_prototype_v1
BAT-03936,2.3447,1.3985,32.9097,2.8187,87.6461,40.0,synthetic_prototype_v1
BAT-03937,1.3446,0.6853,28.6548,0.5812,149.1615,72.0613,synthetic_prototype_v1
BAT-03938,1.0177,2.6497,45.6457,0.6653,131.1449,40.9702,synthetic_prototype_v1
BAT-03939,0.509,1.1675,47.0672,1.415,444.3783,40.0,synthetic_prototype_v1
BAT-03940,1.0239,0.9778,16.7173,0.4841,240.409,62.9469,synthetic_prototype_v1
BAT-03941,1.345,0.3436,20.9893,0.9768,96.0019,79.757,synthetic_prototype_v1
BAT-03942,0.8135,0.6176,30.1329,0.5852,249.085,57.3719,synthetic_prototype_v1
BAT-03943,0.7949,2.4356,37.5953,0.3439,360.9615,45.238,synthetic_prototype_v1
BAT-03944,0.9378,0.7385,16.8308,0.2,194.6164,60.9683,synthetic_prototype_v1
BAT-03945,2.4573,0.9207,36.799,1.8693,445.6096,50.4402,synthetic_prototype_v1
BAT-03946,1.7756,0.2645,25.5619,0.2731,51.0172,72.6618,synthetic_prototype_v1
BAT-03947,0.6099,2.3576,0.5123,0.8168,81.0884,40.0,synthetic_prototype_v1
BAT-03948,2.1872,0.5992,37.2323,1.5569,481.9593,52.2034,synthetic_prototype_v1
BAT-03949,1.504,0.3925,31.5254,0.3716,92.4518,70.1947,synthetic_prototype_v1
BAT-03950,1.5656,0.4691,27.2414,0.9571,153.2358,71.7413,synthetic_prototype_v1
BAT-03951,1.4525,0.323,23.4079,1.5473,202.305,61.2637,synthetic_prototype_v1
BAT-03952,1.0249,1.2792,46.5091,2.6004,291.0245,40.5545,synthetic_prototype_v1
BAT-03953,0.6481,2.7738,40.5785,1.619,211.6941,40.1003,synthetic_prototype_v1
BAT-03954,1.7163,1.2836,49.5312,0.7029,42.0869,40.0,synthetic_prototype_v1
BAT-03955,1.4526,0.5387,14.0637,0.493,154.3028,70.4435,synthetic_prototype_v1
