experiment_id,coagulant_dose_mg_l,ph,contact_time_min,temperature_c,mixing_speed_rpm,turbidity_removal_percent,source
WAT-03242,20.3191,7.1154,37.5487,34.0168,86.6633,56.3886,synthetic_prototype_v1
WAT-03243,35.8427,8.2114,52.864,27.4245,159.9097,53.9593,synthetic_prototype_v1
WAT-03244,27.8814,8.2247,6.714,5.0155,117.9919,44.6433,synthetic_prototype_v1
WAT-03245,36.5848,6.3256,35.2431,18.2355,164.5261,64.9351,synthetic_prototype_v1
WAT-03246,29.7331,4.1972,44.9086,26.2997,84.8313,31.928,synthetic_prototype_v1
WAT-03247,57.7381,6.177,18.8562,23.1249,133.4876,57.0299,synthetic_prototype_v1
WAT-03248,93.6372,8.1031,89.1424,5.0382,209.028,32.2605,synthetic_prototype_v1
WAT-03249,15.602,4.1572,40.5849,11.8912,95.4491,30.1594,synthetic_prototype_v1
WAT-03250,51.4798,7.4163,42.959,16.9327,63.7904,54.897,synthetic_prototype_v1
WAT-03251,23.4568,8.3722,102.3408,23.3114,119.3264,48.9839,synthetic_prototype_v1
WAT-03252,10.0167,5.5699,42.7405,28.5608,101.0204,43.7583,synthetic_prototype_v1
WAT-03253,43.4476,5.9362,99.1332,26.6552,98.171,71.6801,synthetic_prototype_v1
WAT-03254,59.2991,9.9933,34.1966,32.4944,183.8411,32.9959,synthetic_prototype_v1
WAT-03255,36.4851,6.5377,5.8526,22.9984,137.9274,64.8624,synthetic_prototype_v1
WAT-03256,44.7723,8.789,29.361,6.1282,50.9356,37.829,synthetic_prototype_v1
WAT-03257,97.7322,6.5189,101.412,21.5543,233.5864,30.0,synthetic_prototype_v1
WAT-03258,14.2989,6.4907,86.4683,31.0605,70.6235,49.1677,synthetic_prototype_v1
WAT-03259,29.2352,9.3401,11.2457,34.863,213.1862,30.0,synthetic_prototype_v1
WAT-03260,31.4845,7.2732,37.2961,12.1759,92.888,63.3775,synthetic_prototype_v1
WAT-03261,56.1995,6.0219,28.6517,16.1778,233.3281,30.0,synthetic_prototype_v1
WAT-03262,38.8384,4.8322,21.0484,21.0558,123.7594,41.0264,synthetic_prototype_v1
WAT-03263,66.5775,9.0155,107.6234,29.6192,199.7154,35.8839,synthetic_prototype_v1
WAT-03264,51.2268,6.1737,48.3557,16.7594,83.0351,61.6386,synthetic_prototype_v1
WAT-03265,46.3205,5.6302,48.1393,15.7117,86.9571,59.9377,synthetic_prototype_v1
WAT-03266,54.0556,7.4693,6.5819,12.4253,115.5812,58.676,synthetic_prototype_v1
WAT-03267,17.0013,7.68,65.3279,17.8017,148.392,47.0426,synthetic_prototype_v1
WAT-03268,52.5815,9.0791,14.3242,8.9246,125.2733,35.5275,synthetic_prototype_v1
WAT-03269,30.511,7.0398,66.7369,26.0134,124.6806,80.4538,synthetic_prototype_v1
WAT-03270,23.6905,8.1999,16.0126,13.6182,265.6861,32.6448,synthetic_prototype_v1
WAT-03271,59.3142,8.5889,71.9794,22.9785,243.2329,30.0,synthetic_prototype_v1
WAT-03272,49.9786,7.9702,15.4111,23.4642,128.1197,57.5519,synthetic_prototype_v1
WAT-03273,21.952,8.1513,54.6625,16.2813,165.627,45.5148,synthetic_prototype_v1
WAT-03274,55.3379,7.0229,74.0913,21.5532,107.0919,69.3205,synthetic_prototype_v1
WAT-03275,14.6799,4.6107,94.3756,10.6984,140.7629,30.7596,synthetic_prototype_v1
WAT-03276,36.3681,6.5371,27.8764,26.08,119.946,80.8187,synthetic_prototype_v1
WAT-03277,95.2971,4.1368,68.5428,26.3836,246.468,32.3737,synthetic_prototype_v1
WAT-03278,92.4922,6.4891,11.3483,37.8777,105.7781,36.6043,synthetic_prototype_v1
WAT-03279,31.7315,7.0059,91.9939,9.3296,66.7009,62.2075,synthetic_prototype_v1
WAT-03280,9.8397,6.062,51.9607,34.6097,119.4217,43.7871,synthetic_prototype_v1
WAT-03281,48.1602,6.8373,77.8644,23.1702,189.7876,56.463,synthetic_prototype_v1
WAT-03282,35.9613,6.1933,41.9295,10.4146,65.8687,53.6373,synthetic_prototype_v1
WAT-03283,90.3457,6.4677,91.1064,12.51,284.9247,30.0,synthetic_prototype_v1
WAT-03284,33.7144,6.1087,38.1256,18.1603,150.3546,66.8653,synthetic_prototype_v1
WAT-03285,63.0992,7.0875,53.039,10.8827,117.3811,55.7991,synthetic_prototype_v1
WAT-03286,83.413,7.9307,110.255,26.866,95.8055,35.7378,synthetic_prototype_v1
WAT-03287,54.6138,4.5422,84.3881,18.9045,67.0729,30.0,synthetic_prototype_v1
WAT-03288,51.5811,7.2015,120.0,8.8198,91.0788,65.2331,synthetic_prototype_v1
WAT-03289,19.7627,6.7624,12.1647,14.7925,162.1808,52.3294,synthetic_prototype_v1
WAT-03290,31.4121,6.3283,76.9284,23.9028,256.9932,30.0,synthetic_prototype_v1
WAT-03291,20.4714,6.0784,50.3756,35.0647,220.6085,37.2318,synthetic_prototype_v1
WAT-03292,13.9908,5.8664,55.8274,21.1569,233.021,32.5162,synthetic_prototype_v1
WAT-03293,51.7222,5.0819,117.674,30.6375,178.9567,40.0261,synthetic_prototype_v1
WAT-03294,98.0263,7.314,6.4773,39.4923,289.6018,30.0,synthetic_prototype_v1
WAT-03295,20.3684,6.2754,23.8645,17.7178,158.0377,47.2926,synthetic_prototype_v1
WAT-03296,59.2265,7.3984,83.9988,11.1296,99.7471,58.4881,synthetic_prototype_v1
WAT-03297,24.8512,5.2967,94.759,5.3856,267.741,30.0,synthetic_prototype_v1
WAT-03298,34.8154,6.6105,57.3783,29.4441,180.8333,56.8281,synthetic_prototype_v1
WAT-03299,17.3425,6.7864,26.1761,14.1258,107.7106,58.8081,synthetic_prototype_v1
WAT-03300,42.0721,6.6192,28.5971,17.9783,118.8103,75.7496,synthetic_prototype_v1
WAT-03301,24.255,7.3408,34.6505,21.2254,89.3499,60.0409,synthetic_prototype_v1
WAT-03302,45.1904,6.5864,43.8147,23.5209,89.1108,74.3969,synthetic_prototype_v1
WAT-03303,81.6079,5.7155,11.2606,25.0566,186.4216,32.2351,synthetic_prototype_v1
WAT-03304,19.6445,6.3236,5.0,24.6551,167.2873,46.3134,synthetic_prototype_v1
WAT-03305,43.0429,5.5401,46.3062,32.9328,125.1905,59.918,synthetic_prototype_v1
WAT-03306,58.9759,8.241,72.0437,7.9462,106.6209,48.0655,synthetic_prototype_v1
WAT-03307,84.0903,9.1062,104.5026,5.2449,265.2299,31.009,synthetic_prototype_v1
WAT-03308,58.5845,7.3267,6.4461,21.9091,119.1785,50.9712,synthetic_prototype_v1
WAT-03309,56.0314,4.9361,110.3799,23.7698,172.4331,36.2634,synthetic_prototype_v1
WAT-03310,37.5256,5.5044,63.2086,20.3764,153.8547,58.9081,synthetic_prototype_v1
WAT-03311,31.3338,8.9528,54.1539,35.4195,86.8965,41.6541,synthetic_prototype_v1
WAT-03312,57.6282,9.9768,101.2493,30.7537,105.2872,30.0,synthetic_prototype_v1
WAT-03313,42.2751,8.9189,59.946,13.111,128.8068,44.5001,synthetic_prototype_v1
WAT-03314,18.7512,5.3658,54.5531,21.1285,200.3296,38.9551,synthetic_prototype_v1
WAT-03315,42.4705,6.5096,24.1576,18.8871,81.4654,65.3525,synthetic_prototype_v1
WAT-03316,48.2362,7.0388,105.9071,31.2084,71.1675,65.8947,synthetic_prototype_v1
WAT-03317,13.5919,8.5724,37.9928,28.3729,125.3936,40.9632,synthetic_prototype_v1
WAT-03318,24.1735,7.0644,32.7188,22.8481,173.5188,53.2898,synthetic_prototype_v1
WAT-03319,15.5188,7.537,90.0879,36.0421,248.702,31.1363,synthetic_prototype_v1
WAT-03320,81.2585,8.8012,114.6526,17.1758,225.8346,30.0875,synthetic_prototype_v1
WAT-03321,6.7253,7.172,105.1749,6.7251,112.071,45.7811,synthetic_prototype_v1
WAT-03322,41.9378,6.4536,6.6767,19.9867,148.0734,65.1648,synthetic_prototype_v1
WAT-03323,76.2484,6.1288,39.5285,38.0101,179.1888,36.9465,synthetic_prototype_v1
WAT-03324,21.7934,9.1634,44.6782,36.5168,279.7923,31.1939,synthetic_prototype_v1
WAT-03325,78.793,4.5494,101.0978,25.0893,231.667,33.3271,synthetic_prototype_v1
WAT-03326,41.0146,6.7438,26.8704,10.2279,142.3626,70.4355,synthetic_prototype_v1
WAT-03327,75.9722,9.2365,69.2078,32.3498,203.357,30.4171,synthetic_prototype_v1
WAT-03328,56.769,6.3358,26.5866,24.2181,152.1652,57.8158,synthetic_prototype_v1
WAT-03329,41.2939,5.3522,25.3965,12.904,161.2704,48.397,synthetic_prototype_v1
WAT-03330,40.2279,7.44,35.0063,11.9131,82.0931,62.5769,synthetic_prototype_v1
WAT-03331,52.5993,7.0669,74.9718,28.0684,209.0925,40.8538,synthetic_prototype_v1
WAT-03332,58.1779,6.3238,5.0,24.9194,95.6364,50.2271,synthetic_prototype_v1
WAT-03333,38.6995,6.5159,74.6919,15.1884,110.399,85.9824,synthetic_prototype_v1
WAT-03334,69.6033,8.5604,23.1988,27.6257,71.0405,34.8319,synthetic_prototype_v1
WAT-03335,50.587,5.9737,10.2418,29.8567,237.7277,30.0,synthetic_prototype_v1
WAT-03336,97.1435,9.3754,67.2667,24.065,116.7436,34.2908,synthetic_prototype_v1
WAT-03337,34.1417,6.3484,70.3692,12.7272,110.2299,79.523,synthetic_prototype_v1
WAT-03338,50.5446,9.8572,61.8009,22.372,98.6737,30.0,synthetic_prototype_v1
WAT-03339,93.0427,8.9156,33.1865,25.6075,55.7675,33.1346,synthetic_prototype_v1
WAT-03340,50.7307,5.4747,84.8373,15.9769,94.8752,55.5656,synthetic_prototype_v1
WAT-03341,59.2671,7.2904,106.6413,9.4072,224.4682,35.0026,synthetic_prototype_v1
WAT-03342,42.9692,5.2673,13.5824,8.1616,158.0736,45.7695,synthetic_prototype_v1
WAT-03343,42.3272,5.9486,76.9924,11.3183,109.1743,74.3844,synthetic_prototype_v1
WAT-03344,27.4542,6.6543,7.7246,15.3393,278.3689,31.4247,synthetic_prototype_v1
WAT-03345,28.7087,5.4565,49.642,20.1689,135.4471,56.1872,synthetic_prototype_v1
WAT-03346,52.9133,7.0536,39.9806,28.803,98.6139,65.2188,synthetic_prototype_v1
WAT-03347,48.2957,6.4612,8.8286,20.3712,142.6024,60.1733,synthetic_prototype_v1
WAT-03348,22.8987,7.2436,12.7794,13.8852,123.6751,60.8208,synthetic_prototype_v1
WAT-03349,50.3341,7.2189,99.2711,31.7767,179.57,58.2798,synthetic_prototype_v1
WAT-03350,70.7255,5.9326,108.718,7.5907,90.0148,39.6858,synthetic_prototype_v1
WAT-03351,31.0272,7.4299,6.2425,26.5003,113.8586,61.8135,synthetic_prototype_v1
WAT-03352,33.1779,7.0732,100.6285,12.7709,119.5119,79.129,synthetic_prototype_v1
WAT-03353,53.0013,5.2983,35.3976,22.8852,88.1439,51.1891,synthetic_prototype_v1
WAT-03354,23.9565,7.3555,67.679,38.207,245.1261,30.2332,synthetic_prototype_v1
WAT-03355,47.0523,7.5682,71.1947,39.2771,276.2768,30.0,synthetic_prototype_v1
WAT-03356,88.6984,8.8981,48.0732,22.1397,262.5045,33.8127,synthetic_prototype_v1
WAT-03357,45.9847,4.5014,19.2474,28.5776,124.797,31.963,synthetic_prototype_v1
WAT-03358,35.8411,7.433,89.59,14.9594,257.1357,30.0,synthetic_prototype_v1
WAT-03359,29.7669,5.3505,36.5572,12.8586,282.5967,30.0,synthetic_prototype_v1
WAT-03360,63.3661,6.8307,91.499,19.6791,165.8664,48.5134,synthetic_prototype_v1
WAT-03361,15.9503,5.1627,22.1421,22.7635,189.2596,37.7598,synthetic_prototype_v1
WAT-03362,31.4861,7.0236,102.1925,24.0486,83.0038,67.9846,synthetic_prototype_v1
WAT-03363,21.4345,7.7947,27.8043,24.1538,291.0765,32.6942,synthetic_prototype_v1
WAT-03364,44.6738,9.2545,87.9865,17.8714,127.4999,32.429,synthetic_prototype_v1
WAT-03365,21.8374,8.1672,22.871,15.9634,237.3716,30.0,synthetic_prototype_v1
WAT-03366,37.0352,5.802,120.0,11.571,136.7632,69.7798,synthetic_prototype_v1
WAT-03367,33.5667,7.723,43.3229,8.7647,137.6628,66.3117,synthetic_prototype_v1
WAT-03368,61.9591,6.5717,51.4422,15.5626,132.267,58.7395,synthetic_prototype_v1
WAT-03369,58.8914,5.3822,31.707,18.8969,152.1247,46.3603,synthetic_prototype_v1
WAT-03370,30.065,8.073,54.7852,6.5374,163.9433,52.0869,synthetic_prototype_v1
WAT-03371,54.385,8.6239,95.0548,6.9246,103.3812,47.7169,synthetic_prototype_v1
WAT-03372,26.2247,6.6759,5.6041,12.9842,152.026,55.9514,synthetic_prototype_v1
WAT-03373,14.7402,7.1071,17.7864,18.0878,141.338,48.1595,synthetic_prototype_v1
WAT-03374,80.6743,5.9206,116.0416,7.2236,252.3828,30.774,synthetic_prototype_v1
WAT-03375,99.5778,5.9909,84.513,39.5589,142.3749,32.4341,synthetic_prototype_v1
WAT-03376,84.9967,9.4917,77.3578,34.8944,147.5009,30.0,synthetic_prototype_v1
WAT-03377,86.6554,4.9451,103.9027,6.5392,233.2639,30.0,synthetic_prototype_v1
WAT-03378,77.5727,4.9422,39.8168,35.4974,259.9152,30.0,synthetic_prototype_v1
WAT-03379,39.3131,6.0302,16.1395,13.861,107.0629,65.469,synthetic_prototype_v1
WAT-03380,39.9663,5.609,56.4464,20.0981,93.3101,61.7366,synthetic_prototype_v1
WAT-03381,60.0029,9.1926,25.6276,22.4183,73.8349,30.0,synthetic_prototype_v1
WAT-03382,44.1251,5.0312,23.6676,24.4452,266.9502,30.0,synthetic_prototype_v1
WAT-03383,49.5861,4.0049,9.2319,36.6372,145.8602,31.7897,synthetic_prototype_v1
WAT-03384,76.0667,9.5164,76.0684,13.5087,244.556,30.0132,synthetic_prototype_v1
WAT-03385,94.6936,8.3039,116.8841,39.4344,128.3821,30.5917,synthetic_prototype_v1
WAT-03386,58.515,5.841,104.3007,23.4096,281.0415,30.3734,synthetic_prototype_v1
WAT-03387,17.0236,4.6916,5.4004,37.3504,161.191,30.0,synthetic_prototype_v1
WAT-03388,32.963,6.7372,9.9844,22.9307,114.9511,67.6834,synthetic_prototype_v1
WAT-03389,50.2287,5.9671,50.4246,33.9444,294.6133,33.739,synthetic_prototype_v1
WAT-03390,53.3804,6.8772,17.5458,17.8716,107.5348,66.9675,synthetic_prototype_v1
WAT-03391,49.657,8.5774,23.0627,23.974,95.2742,44.8267,synthetic_prototype_v1
WAT-03392,54.1778,9.5551,9.9612,10.8129,280.6829,30.0,synthetic_prototype_v1
WAT-03393,88.8066,4.9938,114.3903,30.1336,188.7361,31.8098,synthetic_prototype_v1
WAT-03394,46.2632,5.3538,37.7811,13.0269,188.1092,44.3851,synthetic_prototype_v1
WAT-03395,73.9871,5.1937,8.61,36.8314,178.2113,33.6527,synthetic_prototype_v1
WAT-03396,42.4854,6.0445,7.9975,13.9458,130.9304,64.9595,synthetic_prototype_v1
WAT-03397,32.4854,4.5535,109.3972,31.3195,57.0436,33.1624,synthetic_prototype_v1
WAT-03398,33.6535,7.0238,42.4607,11.2554,144.9144,76.7612,synthetic_prototype_v1
WAT-03399,31.0114,7.4439,78.2925,21.6039,153.7196,73.668,synthetic_prototype_v1
WAT-03400,37.3175,6.2861,67.4784,26.0281,145.3023,77.6708,synthetic_prototype_v1
WAT-03401,22.8436,6.5583,42.9653,25.1463,66.9392,53.5466,synthetic_prototype_v1
WAT-03402,65.7063,9.2167,95.6452,21.7099,259.6217,30.0,synthetic_prototype_v1
WAT-03403,55.1085,8.2001,17.5025,30.1769,148.1136,45.0787,synthetic_prototype_v1
WAT-03404,57.6334,4.4847,79.8586,7.0489,57.8353,30.0,synthetic_prototype_v1
WAT-03405,31.238,5.818,102.1255,14.5783,135.0577,67.0624,synthetic_prototype_v1
WAT-03406,46.0508,5.4872,38.4706,26.5118,164.0588,52.4145,synthetic_prototype_v1
WAT-03407,33.24,7.1137,7.1383,13.2714,85.8268,57.1504,synthetic_prototype_v1
WAT-03408,39.6499,6.7437,41.0038,10.4309,98.315,74.4889,synthetic_prototype_v1
WAT-03409,52.3876,9.6221,119.4855,22.3842,134.4592,32.986,synthetic_prototype_v1
WAT-03410,93.9836,6.3571,47.2635,7.2535,59.6735,30.1369,synthetic_prototype_v1
WAT-03411,88.0599,9.9965,96.7498,25.9558,203.1547,31.7002,synthetic_prototype_v1
WAT-03412,58.3162,7.3844,54.9105,36.1406,107.7232,59.2602,synthetic_prototype_v1
WAT-03413,44.3615,6.063,64.565,10.6328,119.5103,76.4721,synthetic_prototype_v1
WAT-03414,31.4208,8.3023,12.4839,10.2403,232.3203,30.0,synthetic_prototype_v1
WAT-03415,37.3323,7.1869,33.3955,28.3483,134.5673,82.0705,synthetic_prototype_v1
WAT-03416,26.4313,6.7217,27.4569,37.0229,262.4806,30.5585,synthetic_prototype_v1
WAT-03417,51.8625,5.8726,11.1135,10.6239,296.9101,30.0,synthetic_prototype_v1
WAT-03418,79.8091,5.1338,109.1432,9.1015,62.392,32.9461,synthetic_prototype_v1
WAT-03419,89.0607,6.8512,74.0375,31.1578,192.4327,31.9358,synthetic_prototype_v1
WAT-03420,32.0746,6.4411,25.3615,14.4166,129.366,73.0737,synthetic_prototype_v1
WAT-03421,10.279,8.267,118.0456,6.0882,214.2546,33.4334,synthetic_prototype_v1
WAT-03422,40.4067,4.5996,80.1369,27.5849,182.6695,30.4526,synthetic_prototype_v1
WAT-03423,46.4196,7.2006,20.296,24.7446,119.7349,69.4504,synthetic_prototype_v1
WAT-03424,92.1526,8.1152,65.7717,39.1487,131.2978,30.8806,synthetic_prototype_v1
WAT-03425,49.9145,7.6901,48.9287,25.5241,254.9098,30.0,synthetic_prototype_v1
WAT-03426,62.9884,5.9027,81.5425,18.1864,209.9171,40.967,synthetic_prototype_v1
WAT-03427,18.6713,4.5092,93.8419,15.3294,83.406,30.0,synthetic_prototype_v1
WAT-03428,25.6465,7.2849,33.1789,19.6363,195.5771,40.7112,synthetic_prototype_v1
WAT-03429,65.3236,6.9216,16.5119,13.0329,73.4602,44.7407,synthetic_prototype_v1
WAT-03430,77.0594,7.0191,9.6036,35.9697,65.3817,39.9917,synthetic_prototype_v1
WAT-03431,5.1578,6.0408,84.6653,11.3922,131.7201,43.6907,synthetic_prototype_v1
WAT-03432,42.0886,6.0397,23.795,17.1358,120.89,66.576,synthetic_prototype_v1
WAT-03433,21.6067,9.092,46.2156,32.2186,95.487,37.6492,synthetic_prototype_v1
WAT-03434,91.7038,5.026,35.8684,37.807,206.0158,30.0,synthetic_prototype_v1
WAT-03435,26.125,6.2277,13.4654,38.0057,249.1494,30.0,synthetic_prototype_v1
WAT-03436,63.0232,7.3752,47.3915,22.8031,65.4388,45.2804,synthetic_prototype_v1
WAT-03437,64.5943,7.3389,42.7365,19.9859,288.0076,30.4653,synthetic_prototype_v1
WAT-03438,86.0677,4.6086,71.8618,38.3267,103.8961,30.0,synthetic_prototype_v1
WAT-03439,40.3588,6.4455,76.8451,32.5435,143.1936,79.6307,synthetic_prototype_v1
WAT-03440,43.2408,8.0984,63.5168,15.8679,128.2663,61.2917,synthetic_prototype_v1
WAT-03441,37.8202,7.8999,36.797,22.2452,141.1513,63.4932,synthetic_prototype_v1
WAT-03442,15.3818,4.7953,16.0853,32.4406,277.7643,30.0,synthetic_prototype_v1
WAT-03443,90.3448,5.0999,106.1124,18.7501,249.0404,30.0,synthetic_prototype_v1
WAT-03444,15.9716,9.5843,64.6138,9.3964,94.9557,30.4155,synthetic_prototype_v1
WAT-03445,21.4504,7.2754,33.2971,30.4126,176.6011,46.8137,synthetic_prototype_v1
WAT-03446,56.7999,6.673,117.2943,18.2326,137.7766,66.9022,synthetic_prototype_v1
WAT-03447,30.9315,5.67,67.3263,20.4013,128.4945,65.8594,synthetic_prototype_v1
WAT-03448,29.2719,6.7515,23.0507,22.5718,133.7868,69.0671,synthetic_prototype_v1
WAT-03449,41.8104,8.3765,63.5798,22.7515,261.9608,30.0,synthetic_prototype_v1
WAT-03450,45.4924,6.4334,120.0,16.2258,150.6874,72.4232,synthetic_prototype_v1
WAT-03451,46.383,6.8118,68.4201,10.8144,142.7758,76.4283,synthetic_prototype_v1
WAT-03452,76.3297,5.9684,20.6483,34.9274,163.5917,37.5698,synthetic_prototype_v1
WAT-03453,42.4898,8.9603,76.972,32.2102,83.6105,41.2561,synthetic_prototype_v1
WAT-03454,85.6964,4.9791,119.472,19.0072,289.1588,30.2183,synthetic_prototype_v1
WAT-03455,11.2775,9.0457,84.4539,33.5668,109.8011,36.0667,synthetic_prototype_v1
WAT-03456,52.5728,9.7713,102.3521,31.2056,68.9558,30.0,synthetic_prototype_v1
WAT-03457,13.9468,4.1895,24.5643,12.7987,102.4814,30.0,synthetic_prototype_v1
WAT-03458,26.7788,7.4346,36.693,19.6305,129.899,65.3238,synthetic_prototype_v1
WAT-03459,69.7263,7.1148,68.8851,28.4339,251.1768,32.179,synthetic_prototype_v1
WAT-03460,36.337,6.6405,44.7686,18.8573,112.8216,79.3554,synthetic_prototype_v1
WAT-03461,12.4806,6.7937,67.6955,15.4193,107.7545,49.2816,synthetic_prototype_v1
WAT-03462,35.5009,6.2644,31.4539,16.7426,135.5585,76.3949,synthetic_prototype_v1
WAT-03463,44.3403,6.5101,120.0,30.2492,120.5134,86.0757,synthetic_prototype_v1
WAT-03464,43.2031,8.5532,53.7358,31.3953,256.7911,30.0,synthetic_prototype_v1
WAT-03465,52.9258,5.6717,7.6411,14.6437,104.9831,50.041,synthetic_prototype_v1
WAT-03466,51.5333,7.4291,80.488,29.1645,264.2855,30.0,synthetic_prototype_v1
WAT-03467,98.4246,5.934,37.7248,18.7334,239.2831,31.081,synthetic_prototype_v1
WAT-03468,24.188,4.2017,30.7023,11.0988,221.6173,30.0,synthetic_prototype_v1
WAT-03469,78.1683,7.7181,106.8607,37.6544,126.6735,39.1436,synthetic_prototype_v1
WAT-03470,27.2968,5.4275,39.3079,6.543,193.5686,39.3546,synthetic_prototype_v1
WAT-03471,25.152,6.2145,20.3671,22.2398,123.0617,61.5885,synthetic_prototype_v1
WAT-03472,37.3661,7.7175,28.8237,14.5493,144.0107,66.3825,synthetic_prototype_v1
WAT-03473,9.9162,4.9544,38.7127,24.6254,191.1333,34.3873,synthetic_prototype_v1
WAT-03474,53.6631,6.8753,41.7326,10.7871,155.588,62.6922,synthetic_prototype_v1
WAT-03475,51.6695,5.8574,61.9076,20.702,119.1012,69.9337,synthetic_prototype_v1
WAT-03476,37.1338,6.4461,31.1335,17.4826,72.6395,64.8439,synthetic_prototype_v1
WAT-03477,85.9415,8.0681,30.6961,27.2487,202.0153,30.7445,synthetic_prototype_v1
WAT-03478,23.9913,9.9586,60.12,24.145,168.9472,32.2314,synthetic_prototype_v1
WAT-03479,91.6954,4.2105,30.9029,9.1886,99.9963,30.0,synthetic_prototype_v1
WAT-03480,85.9136,9.0992,84.3431,28.1291,243.8801,30.1701,synthetic_prototype_v1
WAT-03481,21.9927,7.111,57.441,17.7241,91.7762,59.039,synthetic_prototype_v1
WAT-03482,62.1897,5.3706,60.5109,31.0112,230.6427,30.5291,synthetic_prototype_v1
WAT-03483,69.374,5.4874,7.3729,27.2986,256.4369,34.9317,synthetic_prototype_v1
WAT-03484,38.0293,8.1602,69.4811,21.5137,58.1951,47.8036,synthetic_prototype_v1
WAT-03485,11.6159,8.9942,63.1706,14.238,138.3066,36.8157,synthetic_prototype_v1
WAT-03486,83.1968,7.0753,54.7465,22.6919,163.9936,38.588,synthetic_prototype_v1
WAT-03487,57.1183,4.3226,93.4478,39.0994,120.8969,30.0,synthetic_prototype_v1
WAT-03488,47.0709,6.4699,78.7631,31.4307,129.9158,81.2171,synthetic_prototype_v1
WAT-03489,7.8552,4.8427,53.8471,38.8975,158.5216,31.3759,synthetic_prototype_v1
WAT-03490,34.8895,6.8466,26.1479,7.3077,126.024,77.003,synthetic_prototype_v1
WAT-03491,47.0198,4.5885,59.6247,12.0946,267.0696,32.7916,synthetic_prototype_v1
WAT-03492,7.9445,5.8106,70.0251,29.8305,261.3049,30.0,synthetic_prototype_v1
WAT-03493,39.8252,4.1869,109.2109,36.2474,200.7176,31.9498,synthetic_prototype_v1
WAT-03494,65.0081,9.4129,19.1074,20.9494,231.3145,30.0,synthetic_prototype_v1
WAT-03495,65.2813,5.1444,61.6375,32.0777,127.8328,43.187,synthetic_prototype_v1
WAT-03496,22.9998,6.5716,77.096,16.8141,299.0652,30.0,synthetic_prototype_v1
WAT-03497,30.5989,6.202,13.8113,17.1536,121.3103,64.6113,synthetic_prototype_v1
WAT-03498,54.4469,7.9857,16.7469,23.6753,146.6726,47.9478,synthetic_prototype_v1
WAT-03499,38.7593,5.5816,12.9269,19.4568,179.6328,45.6591,synthetic_prototype_v1
WAT-03500,16.3689,5.1425,97.0517,35.3427,123.9111,46.9186,synthetic_prototype_v1
WAT-03501,56.0632,5.6481,92.6026,15.7294,207.6572,42.7719,synthetic_prototype_v1
WAT-03502,14.2129,7.1251,11.4332,33.0926,137.8511,51.238,synthetic_prototype_v1
WAT-03503,59.1484,5.8881,27.7006,10.1111,105.7278,53.1154,synthetic_prototype_v1
WAT-03504,26.6474,7.1495,60.1821,20.6766,223.3763,37.9297,synthetic_prototype_v1
WAT-03505,20.5564,4.3409,81.824,8.8334,204.3661,30.0,synthetic_prototype_v1
WAT-03506,34.7026,8.3518,30.2982,14.4166,132.8117,55.1488,synthetic_prototype_v1
WAT-03507,98.7297,4.7538,98.9668,26.8938,211.3055,30.0,synthetic_prototype_v1
WAT-03508,43.3089,6.6284,83.1317,15.7641,134.3847,84.4479,synthetic_prototype_v1
WAT-03509,52.3913,6.27,26.9354,17.3472,81.1643,57.4658,synthetic_prototype_v1
WAT-03510,44.5908,7.1266,15.3706,18.3638,145.5851,66.0574,synthetic_prototype_v1
WAT-03511,87.4352,7.5269,36.1121,12.326,130.3064,34.8314,synthetic_prototype_v1
WAT-03512,37.1557,6.3393,16.4134,14.1309,136.7891,69.371,synthetic_prototype_v1
WAT-03513,43.2488,6.0787,69.2119,19.4252,120.9815,81.0029,synthetic_prototype_v1
WAT-03514,98.5417,5.2161,81.7159,34.6947,66.4938,34.453,synthetic_prototype_v1
WAT-03515,72.2452,7.6733,6.1623,31.0798,260.7008,30.0,synthetic_prototype_v1
WAT-03516,40.8418,4.2393,55.6408,37.5341,130.7624,30.1666,synthetic_prototype_v1
WAT-03517,15.3147,9.2925,109.0011,34.3188,242.3008,30.0,synthetic_prototype_v1
WAT-03518,46.5704,6.0148,76.4074,14.37,132.9233,72.1859,synthetic_prototype_v1
WAT-03519,52.7731,9.4588,53.9432,27.5082,207.119,30.597,synthetic_prototype_v1
