experiment_id,light_intensity_lux,co2_concentration_ppm,nutrient_concentration_mm,temperature_c,water_supply_ml_day,biomass_yield,source
PLT-03608,37210.9905,745.5049,2.9193,27.8447,262.5902,145.3476,synthetic_prototype_v1
PLT-03609,15465.9547,870.7197,5.1882,22.1127,362.6456,53.7127,synthetic_prototype_v1
PLT-03610,28934.9366,1127.2408,3.8985,31.8068,106.9619,33.1272,synthetic_prototype_v1
PLT-03611,76486.1285,596.2127,6.6926,15.1987,436.4201,13.1448,synthetic_prototype_v1
PLT-03612,37255.8181,788.5263,4.7966,25.7914,270.0885,164.7019,synthetic_prototype_v1
PLT-03613,30016.2445,1091.5603,6.5095,18.5223,332.733,31.2126,synthetic_prototype_v1
PLT-03614,13900.8025,749.4816,5.6048,33.0182,382.0227,35.0711,synthetic_prototype_v1
PLT-03615,13850.4427,714.6415,2.9918,38.9606,347.2243,18.6639,synthetic_prototype_v1
PLT-03616,35652.4713,857.5184,4.6166,27.2014,405.4043,167.2796,synthetic_prototype_v1
PLT-03617,24679.1355,871.6245,0.7659,31.483,232.9519,37.7933,synthetic_prototype_v1
PLT-03618,45686.9415,746.1325,2.3861,24.2435,154.2038,88.0102,synthetic_prototype_v1
PLT-03619,31656.006,792.929,2.0926,19.5268,384.0035,70.7599,synthetic_prototype_v1
PLT-03620,23587.9672,656.6695,2.1582,32.5764,114.6576,37.3209,synthetic_prototype_v1
PLT-03621,77688.2283,1049.8376,3.6867,31.5672,327.4492,23.4417,synthetic_prototype_v1
PLT-03622,47642.7286,607.8386,1.4496,29.8452,266.9787,41.0167,synthetic_prototype_v1
PLT-03623,9749.6359,1139.7202,3.7208,21.3247,290.6481,21.177,synthetic_prototype_v1
PLT-03624,73070.3669,556.6173,2.4173,21.1848,292.6619,25.0394,synthetic_prototype_v1
PLT-03625,18312.9937,981.6087,8.8526,39.3339,103.0897,20.0301,synthetic_prototype_v1
PLT-03626,11361.4454,555.8701,2.8576,20.8498,421.8802,27.933,synthetic_prototype_v1
PLT-03627,19139.7675,755.8686,9.2997,16.9219,224.2813,10.0,synthetic_prototype_v1
PLT-03628,35864.4314,743.7926,4.8191,25.377,402.9788,160.915,synthetic_prototype_v1
PLT-03629,14806.386,755.4929,6.7671,20.0525,86.1616,20.512,synthetic_prototype_v1
PLT-03630,54719.3339,1006.4014,7.8087,27.0227,226.6987,28.7522,synthetic_prototype_v1
PLT-03631,13294.1308,996.54,9.1489,29.8277,77.6088,16.066,synthetic_prototype_v1
PLT-03632,45038.001,771.6821,3.0993,26.8685,366.5874,123.6089,synthetic_prototype_v1
PLT-03633,44148.5086,1159.6582,5.6156,19.3254,262.4855,28.9441,synthetic_prototype_v1
PLT-03634,33525.1361,891.1198,5.5155,24.5335,272.7635,125.4552,synthetic_prototype_v1
PLT-03635,61201.4646,892.4134,4.2789,39.9765,195.6162,11.9886,synthetic_prototype_v1
PLT-03636,23545.1109,806.2214,4.0953,26.1715,303.2495,124.4813,synthetic_prototype_v1
PLT-03637,49917.647,1007.6634,3.6754,25.6631,265.234,65.0166,synthetic_prototype_v1
PLT-03638,78353.4309,1105.668,4.7589,31.4783,152.5026,18.7442,synthetic_prototype_v1
PLT-03639,30125.2789,1024.5083,4.3462,24.1684,283.0233,88.9496,synthetic_prototype_v1
PLT-03640,38543.1482,942.895,1.088,30.5415,217.9769,40.1779,synthetic_prototype_v1
PLT-03641,31544.9878,792.7172,3.9138,25.132,279.2893,169.7129,synthetic_prototype_v1
PLT-03642,58218.3714,918.7585,6.1124,33.2632,322.9835,22.2328,synthetic_prototype_v1
PLT-03643,61737.7286,630.7941,7.4578,34.2758,373.5003,10.0,synthetic_prototype_v1
PLT-03644,47380.8433,1062.9183,0.7508,30.2552,361.6132,27.2869,synthetic_prototype_v1
PLT-03645,57611.7353,601.4188,3.7202,29.2249,263.9886,41.7486,synthetic_prototype_v1
PLT-03646,30221.4373,770.9637,6.209,15.9035,252.2882,20.648,synthetic_prototype_v1
PLT-03647,35685.4983,753.7188,2.323,18.3943,91.277,45.0879,synthetic_prototype_v1
PLT-03648,45623.02,709.7789,2.155,21.3999,163.0401,66.9049,synthetic_prototype_v1
PLT-03649,47792.6199,813.797,4.3156,26.682,150.9533,109.1912,synthetic_prototype_v1
PLT-03650,39873.0092,956.4416,2.1529,39.1674,395.4384,13.2211,synthetic_prototype_v1
PLT-03651,5820.1041,684.2879,8.2063,26.7869,51.1832,18.7987,synthetic_prototype_v1
PLT-03652,31713.5238,723.7992,2.8442,23.6759,442.0394,138.3296,synthetic_prototype_v1
PLT-03653,56453.7402,523.3949,1.0182,28.2012,128.2719,23.1435,synthetic_prototype_v1
PLT-03654,28275.1005,654.1779,1.5091,28.6027,496.5429,60.8466,synthetic_prototype_v1
PLT-03655,78724.0379,453.7302,4.3068,34.2981,193.2724,15.3341,synthetic_prototype_v1
PLT-03656,34642.6693,732.939,5.5016,22.5406,437.9886,114.9275,synthetic_prototype_v1
PLT-03657,75213.2699,703.074,8.0419,34.6936,335.7342,15.9462,synthetic_prototype_v1
PLT-03658,24391.7884,1074.1194,9.9987,24.3353,341.7269,14.701,synthetic_prototype_v1
PLT-03659,43237.2775,860.7018,0.7071,17.1265,155.674,21.3389,synthetic_prototype_v1
PLT-03660,17240.5014,898.1037,2.3631,35.1823,300.4648,21.4128,synthetic_prototype_v1
PLT-03661,15130.9844,415.5382,6.1873,32.2591,332.696,24.3968,synthetic_prototype_v1
PLT-03662,60457.3601,1118.6004,4.0814,34.1034,484.0971,11.653,synthetic_prototype_v1
PLT-03663,20867.2642,809.0042,3.9045,23.131,362.177,100.9584,synthetic_prototype_v1
PLT-03664,62168.8511,666.2443,4.0852,17.2203,201.1537,18.2752,synthetic_prototype_v1
PLT-03665,75687.8464,1002.6477,4.1057,37.5063,427.871,13.6708,synthetic_prototype_v1
PLT-03666,30860.5947,780.3736,3.6577,24.4054,225.8323,163.0555,synthetic_prototype_v1
PLT-03667,51037.1192,962.9893,2.0719,21.1172,497.3944,46.4465,synthetic_prototype_v1
PLT-03668,37837.59,971.0487,2.5085,31.1735,191.9747,63.963,synthetic_prototype_v1
PLT-03669,47934.345,837.4508,7.8086,23.734,219.8246,31.4961,synthetic_prototype_v1
PLT-03670,75580.7214,1129.5901,2.7042,17.5229,420.1593,16.7933,synthetic_prototype_v1
PLT-03671,69995.6624,1072.2008,6.6176,37.9329,441.602,11.6868,synthetic_prototype_v1
PLT-03672,41774.9635,857.0387,3.9287,28.7998,447.777,145.5028,synthetic_prototype_v1
PLT-03673,36760.6466,961.9306,1.3806,27.055,432.7893,60.6483,synthetic_prototype_v1
PLT-03674,29867.6748,565.0183,7.3724,38.3179,314.215,10.0,synthetic_prototype_v1
PLT-03675,10244.8724,807.4403,1.4337,31.417,449.1767,31.0949,synthetic_prototype_v1
PLT-03676,24342.0507,804.6066,2.9756,20.3612,134.4541,63.4056,synthetic_prototype_v1
PLT-03677,30810.5809,514.6738,9.0343,22.5779,150.2367,21.7988,synthetic_prototype_v1
PLT-03678,54300.0471,580.4188,8.2879,34.7552,369.8056,15.833,synthetic_prototype_v1
PLT-03679,42649.7837,823.3212,3.7334,24.3864,258.1674,149.6869,synthetic_prototype_v1
PLT-03680,23553.9422,684.2335,3.0777,27.3169,445.6446,104.2993,synthetic_prototype_v1
PLT-03681,41100.1758,988.7822,4.0381,25.7254,165.5863,101.5957,synthetic_prototype_v1
PLT-03682,34770.5051,434.3801,2.8983,28.7858,86.7154,42.784,synthetic_prototype_v1
PLT-03683,73234.7467,687.4712,8.0705,27.3326,162.0602,19.4416,synthetic_prototype_v1
PLT-03684,12567.5473,726.5124,4.4949,28.4095,399.948,54.0417,synthetic_prototype_v1
PLT-03685,36482.4025,889.7199,7.9037,27.2133,178.5962,42.4507,synthetic_prototype_v1
PLT-03686,40450.7865,744.8183,4.6057,24.0927,129.0105,134.9323,synthetic_prototype_v1
PLT-03687,33024.3297,949.4797,1.317,38.6239,323.9304,14.5997,synthetic_prototype_v1
PLT-03688,65104.2075,1101.1158,7.407,33.0822,206.2439,20.9353,synthetic_prototype_v1
PLT-03689,35964.9148,736.2472,4.6891,28.8105,272.1398,139.3903,synthetic_prototype_v1
PLT-03690,59931.0127,487.5899,1.0942,37.0039,202.4718,15.1715,synthetic_prototype_v1
PLT-03691,47289.6803,413.4608,0.635,23.6674,442.0664,24.4724,synthetic_prototype_v1
PLT-03692,29497.7825,816.6406,4.1495,24.8403,238.2305,164.2512,synthetic_prototype_v1
PLT-03693,27880.1924,983.1345,5.0758,27.4408,320.5712,91.2732,synthetic_prototype_v1
PLT-03694,53300.7051,1016.4875,4.7801,22.461,171.0426,49.5998,synthetic_prototype_v1
PLT-03695,43007.1983,786.9629,3.8388,26.1191,297.4852,152.7149,synthetic_prototype_v1
PLT-03696,70592.1531,682.6316,3.5941,26.9784,262.6253,31.3406,synthetic_prototype_v1
PLT-03697,13979.6016,730.3247,4.5031,22.1251,206.2495,58.211,synthetic_prototype_v1
PLT-03698,25156.5823,630.4488,3.3655,26.57,180.3382,91.8396,synthetic_prototype_v1
PLT-03699,19858.8306,787.9682,7.8272,38.7536,348.5774,17.4456,synthetic_prototype_v1
PLT-03700,12433.4856,888.232,3.5725,39.7556,151.0214,15.6965,synthetic_prototype_v1
PLT-03701,19124.1481,955.236,7.8416,37.4515,54.0222,15.9916,synthetic_prototype_v1
PLT-03702,27644.5544,1063.3769,5.5507,15.5494,95.8095,22.1738,synthetic_prototype_v1
PLT-03703,11333.3241,684.2252,8.7063,35.3417,58.6208,11.1603,synthetic_prototype_v1
PLT-03704,44526.7559,824.9691,2.7345,28.5704,162.5285,110.3019,synthetic_prototype_v1
PLT-03705,42555.589,449.0433,4.15,21.9515,443.522,41.6801,synthetic_prototype_v1
PLT-03706,33129.5923,833.3073,6.0148,24.433,268.327,108.893,synthetic_prototype_v1
PLT-03707,47520.3346,849.5527,8.8282,26.9687,316.2928,27.6219,synthetic_prototype_v1
PLT-03708,27434.3858,953.5947,9.04,36.7176,280.6212,16.8294,synthetic_prototype_v1
PLT-03709,78289.4547,1057.2442,4.1673,39.0255,57.1044,14.6799,synthetic_prototype_v1
PLT-03710,24320.9462,779.245,7.1203,27.3453,410.3342,50.7931,synthetic_prototype_v1
PLT-03711,44231.7874,722.3702,1.6771,19.0198,225.6165,41.0227,synthetic_prototype_v1
PLT-03712,39786.3932,1034.8554,2.3758,24.9438,325.5757,68.4705,synthetic_prototype_v1
PLT-03713,35928.1186,675.4062,8.1803,19.6541,96.5093,32.3633,synthetic_prototype_v1
PLT-03714,31234.7614,743.4052,4.2503,23.9604,161.8601,149.7904,synthetic_prototype_v1
PLT-03715,16514.4142,1001.0497,4.6153,39.2437,100.1766,14.7552,synthetic_prototype_v1
PLT-03716,52943.7755,1110.1449,9.1047,15.6313,381.8304,15.5691,synthetic_prototype_v1
PLT-03717,53358.89,751.33,5.8305,26.2028,347.3776,65.8327,synthetic_prototype_v1
PLT-03718,48963.2221,437.1392,8.9258,23.3677,72.2615,15.4012,synthetic_prototype_v1
PLT-03719,44340.5029,553.3149,3.2397,30.4094,432.8124,56.4654,synthetic_prototype_v1
PLT-03720,74142.313,993.3523,9.1367,31.8635,491.3102,14.629,synthetic_prototype_v1
PLT-03721,20911.0556,1192.6927,0.7628,23.5955,263.3834,17.0425,synthetic_prototype_v1
PLT-03722,17734.998,794.5959,8.5395,15.3231,350.0612,17.7411,synthetic_prototype_v1
PLT-03723,43075.7748,590.2912,2.2118,39.0025,363.6742,14.915,synthetic_prototype_v1
PLT-03724,65065.3694,850.3727,3.6618,22.6948,197.7449,36.4148,synthetic_prototype_v1
PLT-03725,37915.883,933.9175,2.1355,35.1043,118.7742,28.6004,synthetic_prototype_v1
PLT-03726,38616.2066,801.3295,5.0511,26.4914,171.0448,148.6962,synthetic_prototype_v1
PLT-03727,54007.9407,783.3781,5.5272,28.9165,120.5244,54.3139,synthetic_prototype_v1
PLT-03728,39411.7641,715.9119,3.5884,24.5606,318.1839,156.4622,synthetic_prototype_v1
PLT-03729,48591.3294,991.0256,2.8546,25.2145,385.2681,76.139,synthetic_prototype_v1
PLT-03730,38109.5645,795.1242,3.9665,22.8503,350.9731,152.0992,synthetic_prototype_v1
PLT-03731,35251.5802,707.4453,1.0312,21.9856,277.4893,55.5841,synthetic_prototype_v1
PLT-03732,42866.0535,677.5512,3.7983,28.8969,377.8623,122.0597,synthetic_prototype_v1
PLT-03733,25315.3108,734.5973,2.997,28.9507,153.2895,99.9195,synthetic_prototype_v1
PLT-03734,44118.7073,757.0884,5.3398,22.3859,166.5418,94.76,synthetic_prototype_v1
PLT-03735,29872.8694,797.5998,5.2828,25.3278,434.9898,141.927,synthetic_prototype_v1
PLT-03736,54406.5057,930.6522,6.8156,28.5378,385.8268,30.8771,synthetic_prototype_v1
PLT-03737,48103.689,778.8695,3.4897,31.5758,174.2529,69.1818,synthetic_prototype_v1
PLT-03738,50649.4814,632.3763,4.0019,18.1447,253.8261,34.8831,synthetic_prototype_v1
PLT-03739,26849.709,1160.8359,4.2389,33.509,383.6927,26.7982,synthetic_prototype_v1
PLT-03740,61706.9861,928.3618,4.579,31.8355,61.0988,27.4066,synthetic_prototype_v1
PLT-03741,39590.6664,604.014,4.5605,20.4458,274.4765,68.4757,synthetic_prototype_v1
PLT-03742,25069.613,670.9582,5.225,25.4255,233.0685,101.3412,synthetic_prototype_v1
PLT-03743,26383.9888,733.6863,5.472,24.974,107.5525,104.6245,synthetic_prototype_v1
PLT-03744,69636.0813,426.2058,6.3748,20.1538,331.4932,12.9452,synthetic_prototype_v1
PLT-03745,32134.9094,661.7367,2.2607,25.0873,391.6647,99.8215,synthetic_prototype_v1
PLT-03746,36447.8789,607.4548,5.3277,28.1242,187.0937,79.0958,synthetic_prototype_v1
PLT-03747,68427.455,665.1711,7.1956,16.4542,92.1889,11.1918,synthetic_prototype_v1
PLT-03748,11360.8693,781.6663,7.4771,36.0921,176.4556,15.4566,synthetic_prototype_v1
PLT-03749,38995.9937,475.3839,9.6182,28.7663,368.8836,18.6034,synthetic_prototype_v1
PLT-03750,66485.6644,750.0291,7.3761,39.8731,344.7591,10.0,synthetic_prototype_v1
PLT-03751,41012.1585,732.1193,2.8748,27.8061,114.7677,120.2709,synthetic_prototype_v1
PLT-03752,21898.7035,874.7056,4.5027,24.8191,211.9353,104.5043,synthetic_prototype_v1
PLT-03753,56430.7509,1083.5142,2.3311,23.3341,394.9507,34.3917,synthetic_prototype_v1
PLT-03754,55796.555,1103.5387,1.451,17.7604,216.3901,13.2443,synthetic_prototype_v1
PLT-03755,20436.4845,499.2159,8.0284,17.8991,170.1228,15.3882,synthetic_prototype_v1
PLT-03756,40845.9936,760.5548,4.8447,38.1466,329.0941,23.6434,synthetic_prototype_v1
PLT-03757,40719.2981,457.2516,1.77,36.5043,212.803,18.0744,synthetic_prototype_v1
PLT-03758,11351.1819,986.8378,3.5042,28.8757,169.4237,38.3798,synthetic_prototype_v1
PLT-03759,37363.9253,970.309,8.7507,17.9354,440.5237,21.7173,synthetic_prototype_v1
PLT-03760,14940.6561,517.2985,6.1776,16.8922,174.4323,10.0,synthetic_prototype_v1
PLT-03761,13921.4983,645.6415,4.2259,31.9809,107.9768,38.4109,synthetic_prototype_v1
PLT-03762,46630.1908,972.0541,4.728,29.88,240.9985,71.2286,synthetic_prototype_v1
PLT-03763,42219.0278,804.0114,6.2481,23.604,381.6702,95.523,synthetic_prototype_v1
PLT-03764,49804.5897,1050.3243,9.4565,20.038,284.1646,19.7689,synthetic_prototype_v1
PLT-03765,38376.2041,972.88,0.6655,19.0632,393.7228,31.499,synthetic_prototype_v1
PLT-03766,70047.728,529.2629,1.5316,21.1383,139.0175,17.3273,synthetic_prototype_v1
PLT-03767,40169.1679,856.8266,4.0879,27.5182,431.7805,159.7979,synthetic_prototype_v1
PLT-03768,29012.0727,408.603,3.8986,30.5572,404.1516,30.2485,synthetic_prototype_v1
PLT-03769,37391.3486,808.4566,1.2395,28.7628,299.2275,76.3094,synthetic_prototype_v1
PLT-03770,69217.1753,872.8621,3.7577,17.5344,204.1747,20.9525,synthetic_prototype_v1
PLT-03771,22492.4042,839.7669,6.1722,29.3777,368.166,64.8506,synthetic_prototype_v1
PLT-03772,50102.9572,540.6798,5.0796,36.2635,295.0395,15.8331,synthetic_prototype_v1
PLT-03773,25507.2277,1126.8942,5.9905,30.0292,425.0148,35.5299,synthetic_prototype_v1
PLT-03774,20820.0791,1053.5585,3.5852,18.9314,407.4098,35.7805,synthetic_prototype_v1
PLT-03775,70575.0692,455.1512,2.0193,26.7504,350.959,25.2601,synthetic_prototype_v1
PLT-03776,41361.5016,920.5348,2.2048,26.7627,150.254,95.5264,synthetic_prototype_v1
PLT-03777,30279.1306,761.8439,3.928,25.3607,445.5003,173.5838,synthetic_prototype_v1
PLT-03778,47623.1131,877.8874,4.7801,28.6697,160.4966,93.6092,synthetic_prototype_v1
PLT-03779,20042.1853,807.0345,3.7229,22.4701,73.9748,72.2106,synthetic_prototype_v1
PLT-03780,14702.2103,568.1541,2.4448,18.7486,482.1704,27.783,synthetic_prototype_v1
PLT-03781,30985.8992,1141.5443,4.0747,34.3207,324.8562,17.3772,synthetic_prototype_v1
PLT-03782,36590.575,713.3294,3.0719,21.0578,255.4958,101.58,synthetic_prototype_v1
PLT-03783,41620.7714,807.6569,2.653,29.4936,442.5797,119.8353,synthetic_prototype_v1
PLT-03784,18159.6685,1107.688,2.3054,36.5834,232.1838,10.9357,synthetic_prototype_v1
PLT-03785,31293.5008,621.5112,4.8325,28.3373,269.66,97.7338,synthetic_prototype_v1
PLT-03786,37729.7324,554.8557,2.3952,23.3398,317.62,60.0797,synthetic_prototype_v1
PLT-03787,16242.1588,641.4327,3.0862,25.9375,195.5866,62.6848,synthetic_prototype_v1
PLT-03788,51478.9542,808.5285,5.757,33.1118,361.0693,45.1146,synthetic_prototype_v1
PLT-03789,28193.4829,779.111,5.9362,23.2413,338.3383,94.418,synthetic_prototype_v1
PLT-03790,43226.7406,831.422,3.4678,28.6886,185.0507,128.5396,synthetic_prototype_v1
PLT-03791,58393.8358,894.8322,4.4912,15.7946,139.651,16.4342,synthetic_prototype_v1
PLT-03792,18221.8524,580.9511,7.6545,35.6645,222.2385,14.5186,synthetic_prototype_v1
PLT-03793,61325.6565,1069.7682,1.3376,17.7843,422.9956,15.143,synthetic_prototype_v1
PLT-03794,57604.3326,445.8326,2.8306,20.1721,52.3837,20.6734,synthetic_prototype_v1
PLT-03795,79184.9752,642.6701,7.336,19.0926,346.8527,21.1194,synthetic_prototype_v1
PLT-03796,16918.0842,790.134,5.2531,25.1311,244.1778,76.929,synthetic_prototype_v1
PLT-03797,70750.8604,631.2826,6.9398,23.0374,106.8014,21.2488,synthetic_prototype_v1
PLT-03798,32317.8141,646.3344,4.3174,24.0744,288.5987,112.9809,synthetic_prototype_v1
PLT-03799,33918.9991,903.7423,6.9787,28.1659,114.3421,59.9701,synthetic_prototype_v1
PLT-03800,20660.6263,860.211,5.1793,26.3991,355.2146,90.3679,synthetic_prototype_v1
PLT-03801,56787.1663,575.6033,3.6767,28.8903,263.1434,42.2195,synthetic_prototype_v1
PLT-03802,77925.9686,651.1093,5.7254,30.9896,371.8677,15.4658,synthetic_prototype_v1
PLT-03803,31974.972,1080.4496,8.7502,24.281,213.1213,19.733,synthetic_prototype_v1
PLT-03804,52271.1945,532.6928,6.0432,31.3971,440.9641,28.2811,synthetic_prototype_v1
PLT-03805,71936.5767,897.4491,4.7242,24.6048,374.7831,25.8998,synthetic_prototype_v1
PLT-03806,52819.1525,971.9394,9.3523,24.3223,360.1377,15.4551,synthetic_prototype_v1
PLT-03807,38764.5516,890.0406,1.543,20.5868,136.0928,54.9449,synthetic_prototype_v1
PLT-03808,26371.9939,762.1483,2.8076,21.6082,210.6303,96.304,synthetic_prototype_v1
PLT-03809,47745.0364,630.5594,4.3135,38.0919,179.0778,18.588,synthetic_prototype_v1
PLT-03810,41714.8329,801.4028,5.4802,28.9587,310.0047,116.4758,synthetic_prototype_v1
PLT-03811,21658.9769,946.4345,3.598,29.436,176.9845,69.4699,synthetic_prototype_v1
PLT-03812,52820.6735,832.1136,2.6156,27.1986,191.4731,64.8306,synthetic_prototype_v1
PLT-03813,37744.6354,783.7355,4.8491,30.0261,291.9205,125.7204,synthetic_prototype_v1
PLT-03814,29679.5186,782.8368,6.6037,29.205,202.9792,71.4604,synthetic_prototype_v1
PLT-03815,52750.271,908.7354,8.4695,15.6946,477.7971,15.2103,synthetic_prototype_v1
PLT-03816,38003.7581,1043.6368,8.4626,19.3546,389.8544,21.4102,synthetic_prototype_v1
PLT-03817,14886.6663,663.0239,3.8692,28.6373,218.0142,60.2592,synthetic_prototype_v1
PLT-03818,49119.35,647.6348,6.0538,17.8493,285.3842,22.3912,synthetic_prototype_v1
PLT-03819,40918.5732,933.8439,3.7763,30.4882,244.4726,90.6634,synthetic_prototype_v1
PLT-03820,60770.0274,751.3697,9.2266,16.6747,193.5866,12.2597,synthetic_prototype_v1
PLT-03821,27151.9269,568.0697,4.4304,20.3203,187.8929,46.8451,synthetic_prototype_v1
PLT-03822,25856.4144,801.2251,1.9142,26.4101,365.5865,97.7637,synthetic_prototype_v1
PLT-03823,33717.8986,1030.2548,2.9358,26.1912,117.8534,77.1681,synthetic_prototype_v1
PLT-03824,46649.9527,917.7224,3.8124,27.711,153.9481,94.673,synthetic_prototype_v1
PLT-03825,60388.3035,914.1838,4.7963,19.4657,83.3669,28.0621,synthetic_prototype_v1
PLT-03826,20853.007,990.9579,3.3158,26.6168,245.9161,73.7376,synthetic_prototype_v1
PLT-03827,8812.5096,1138.5788,3.8517,17.5578,229.0646,15.6132,synthetic_prototype_v1
PLT-03828,28899.4863,1034.9479,4.3345,23.3255,416.1209,81.1344,synthetic_prototype_v1
PLT-03829,36661.6912,846.5873,3.6616,24.0765,440.9667,166.1335,synthetic_prototype_v1
PLT-03830,45242.601,968.8555,7.0487,29.8885,421.3745,43.7538,synthetic_prototype_v1
PLT-03831,35552.1791,1169.6115,3.8108,37.2127,398.6156,17.1442,synthetic_prototype_v1
PLT-03832,34502.4198,870.0119,4.4459,24.4093,168.4026,155.5766,synthetic_prototype_v1
PLT-03833,18275.1058,686.0786,3.0031,24.5698,393.8342,73.8301,synthetic_prototype_v1
PLT-03834,16632.6623,753.2279,4.2742,18.8408,305.4362,42.4639,synthetic_prototype_v1
PLT-03835,12075.6127,754.5424,3.7282,35.4737,431.5563,20.325,synthetic_prototype_v1
PLT-03836,14451.9756,1102.3927,1.0791,31.5548,103.2396,18.7778,synthetic_prototype_v1
PLT-03837,20115.1232,454.6783,9.6872,17.8761,453.9425,10.0,synthetic_prototype_v1
PLT-03838,28787.2599,667.7864,2.8328,26.8666,164.3496,110.1871,synthetic_prototype_v1
PLT-03839,51857.0476,1053.4561,2.5354,32.2896,469.5995,29.6713,synthetic_prototype_v1
PLT-03840,74079.2898,1167.5034,1.1012,20.4794,231.3442,27.9423,synthetic_prototype_v1
PLT-03841,50792.0421,872.1907,4.0371,26.6624,126.8336,87.5655,synthetic_prototype_v1
PLT-03842,25387.2158,695.0913,1.6684,23.0322,212.5338,63.4107,synthetic_prototype_v1
PLT-03843,28943.3945,774.9442,3.4042,28.2801,343.945,146.1069,synthetic_prototype_v1
PLT-03844,69161.8656,1163.4146,6.8262,18.9204,319.8898,19.001,synthetic_prototype_v1
PLT-03845,44507.9924,1175.4831,1.0874,35.8687,140.9605,18.9865,synthetic_prototype_v1
PLT-03846,63305.3629,1198.5828,6.9773,28.983,378.9313,22.5177,synthetic_prototype_v1
PLT-03847,67860.2416,1133.0416,9.4775,39.6513,321.568,11.8601,synthetic_prototype_v1
PLT-03848,28069.8568,826.401,1.357,25.7413,189.6621,77.9591,synthetic_prototype_v1
PLT-03849,58756.3813,1085.2601,5.9556,15.9799,446.2621,14.2604,synthetic_prototype_v1
PLT-03850,27947.445,711.0988,3.9303,22.0374,343.9089,116.9368,synthetic_prototype_v1
PLT-03851,69525.9418,710.0004,4.5333,32.9522,154.9256,23.5947,synthetic_prototype_v1
PLT-03852,24601.559,923.3398,3.3191,24.7984,184.584,101.8552,synthetic_prototype_v1
PLT-03853,47662.5354,544.2737,7.482,19.5341,115.7575,25.7082,synthetic_prototype_v1
PLT-03854,33748.9867,972.9048,8.5816,28.4875,384.8645,31.8817,synthetic_prototype_v1
PLT-03855,70117.733,691.0376,5.3213,33.3877,191.259,21.1273,synthetic_prototype_v1
PLT-03856,19865.317,660.9301,6.2531,25.3603,169.2506,51.4129,synthetic_prototype_v1
PLT-03857,77046.9714,826.4325,6.2176,39.4238,439.5157,10.6029,synthetic_prototype_v1
PLT-03858,14144.1259,1057.5046,8.0158,36.2514,417.3304,14.9463,synthetic_prototype_v1
PLT-03859,19385.9778,801.752,4.407,27.206,319.8208,95.9459,synthetic_prototype_v1
