experiment_id,cell_thickness_nm,doping_concentration,annealing_temperature_c,light_intensity_lux,operating_temperature_c,energy_conversion_efficiency,source
SOL-03683,277.4492,1.1967876581507826e+16,818.7567,69330.5313,29.9414,11.2948,synthetic_prototype_v1
SOL-03684,60.2702,1.5624340905830976e+16,720.6191,50910.4469,28.6844,14.7827,synthetic_prototype_v1
SOL-03685,154.9413,6.8619828315057304e+16,811.7367,68853.1163,32.1462,17.6955,synthetic_prototype_v1
SOL-03686,171.8031,1.862413629264645e+16,725.2392,90020.5266,30.0132,20.4626,synthetic_prototype_v1
SOL-03687,143.4144,1.1496051410446845e+17,534.3996,114495.4136,51.524,13.2316,synthetic_prototype_v1
SOL-03688,250.3474,4.257790143306725e+17,790.8203,92328.8336,35.8325,11.9535,synthetic_prototype_v1
SOL-03689,153.8597,1.715392113273122e+16,728.7143,78854.0005,28.9068,20.9318,synthetic_prototype_v1
SOL-03690,233.1034,2130404040464779.0,525.0207,108015.4947,35.3296,11.6185,synthetic_prototype_v1
SOL-03691,190.9656,1123253596348304.1,505.6852,54669.5762,67.2755,9.0404,synthetic_prototype_v1
SOL-03692,127.9911,3.709673106629953e+16,706.231,52718.0115,23.0039,22.3466,synthetic_prototype_v1
SOL-03693,121.5208,1.8325692898219824e+17,744.8244,98661.8413,35.6613,18.0418,synthetic_prototype_v1
SOL-03694,211.0024,2.0503499780475194e+17,680.2161,49843.9976,31.139,15.3366,synthetic_prototype_v1
SOL-03695,182.0288,2.790479992290692e+16,693.2825,83411.254,32.9958,21.5962,synthetic_prototype_v1
SOL-03696,268.6405,1.1478064167319892e+16,630.2779,67913.5092,43.35,11.6356,synthetic_prototype_v1
SOL-03697,65.9184,1.6206388677306768e+16,720.963,95179.079,25.9406,15.6854,synthetic_prototype_v1
SOL-03698,110.6263,6216365645544773.0,673.5617,93264.7842,32.1709,14.4548,synthetic_prototype_v1
SOL-03699,99.5294,2.8502355378427932e+16,808.5151,115014.3886,54.8103,13.8189,synthetic_prototype_v1
SOL-03700,74.7783,6.774384694206003e+16,629.3677,119022.3667,28.4695,14.7591,synthetic_prototype_v1
SOL-03701,97.0805,1.2081894512243507e+17,809.1185,109806.1823,15.5363,14.1118,synthetic_prototype_v1
SOL-03702,125.4818,3.0737137762328666e+17,712.6626,22197.6679,21.1079,12.8229,synthetic_prototype_v1
SOL-03703,71.1111,1.1637096043404426e+16,845.53,101366.8077,16.1494,11.4247,synthetic_prototype_v1
SOL-03704,188.107,4.0182572618023416e+16,647.2695,73038.5745,27.225,21.0675,synthetic_prototype_v1
SOL-03705,175.1853,1527257256626220.8,653.6832,47805.8469,67.4696,9.564,synthetic_prototype_v1
SOL-03706,142.5184,4.352915381556951e+16,783.9506,48528.0233,36.4705,18.2531,synthetic_prototype_v1
SOL-03707,191.7344,4.8509050145904584e+16,850.6629,67874.8415,50.5057,12.5353,synthetic_prototype_v1
SOL-03708,124.7813,1.1911874225445254e+17,859.5782,106870.5804,45.7495,12.4057,synthetic_prototype_v1
SOL-03709,294.2982,2.915182162427124e+17,654.4134,116102.0409,15.9473,13.137,synthetic_prototype_v1
SOL-03710,114.4032,2.64343507226659e+16,778.748,69381.1693,63.0446,8.9556,synthetic_prototype_v1
SOL-03711,180.7726,1.6176636447861646e+16,549.5601,36079.0241,38.4155,14.3615,synthetic_prototype_v1
SOL-03712,169.1456,3.00998310436383e+17,632.3254,81161.2776,25.4705,16.3938,synthetic_prototype_v1
SOL-03713,153.0937,1.0783838158277176e+16,823.3798,38616.2467,21.2012,17.7291,synthetic_prototype_v1
SOL-03714,134.939,1.837334225243514e+16,710.4278,59625.3988,34.9666,21.3422,synthetic_prototype_v1
SOL-03715,88.3814,1.7944709570638803e+17,673.2762,116974.9227,21.6902,14.8957,synthetic_prototype_v1
SOL-03716,209.8126,4.6030270786976256e+17,862.3028,22525.1883,59.2441,9.3421,synthetic_prototype_v1
SOL-03717,223.4356,1.9824784700886564e+16,776.2699,61734.0366,22.9247,15.9135,synthetic_prototype_v1
SOL-03718,196.5441,1378072715937069.0,854.7725,53470.7819,17.9682,11.3121,synthetic_prototype_v1
SOL-03719,187.362,2965825095114144.5,668.3225,58073.4118,36.3491,12.9662,synthetic_prototype_v1
SOL-03720,280.4744,1.6790788651992698e+17,863.6496,87453.9151,73.8414,8.7356,synthetic_prototype_v1
SOL-03721,103.0369,9.388528572515517e+17,511.0657,54381.9884,43.4511,10.56,synthetic_prototype_v1
SOL-03722,92.45,3.018106941731762e+16,838.5043,21292.5955,55.0082,10.1305,synthetic_prototype_v1
SOL-03723,176.9192,5171209222762193.0,572.0777,116010.063,56.8232,9.8098,synthetic_prototype_v1
SOL-03724,250.2179,4.88537306910035e+16,633.1299,50779.2008,34.6993,12.2344,synthetic_prototype_v1
SOL-03725,159.7196,1.0050569343014299e+17,568.8632,100417.1334,24.1699,18.2312,synthetic_prototype_v1
SOL-03726,162.054,3.198788501365004e+16,691.6257,65965.5243,31.1393,22.9501,synthetic_prototype_v1
SOL-03727,213.3598,2.739478136140675e+16,711.6705,75666.1907,24.4033,17.8934,synthetic_prototype_v1
SOL-03728,167.6471,1.4113434425668554e+16,682.8496,59891.2313,27.4544,21.127,synthetic_prototype_v1
SOL-03729,204.3653,1.9766957017477098e+17,652.2749,68515.1123,19.6991,17.0374,synthetic_prototype_v1
SOL-03730,162.4383,3.0177565763676416e+16,698.6026,46112.5839,31.9833,23.0,synthetic_prototype_v1
SOL-03731,150.8386,1.4220667343169846e+16,522.3662,47942.2845,45.3319,14.6674,synthetic_prototype_v1
SOL-03732,181.4642,9767796925414526.0,691.5973,96995.3851,31.7516,17.8103,synthetic_prototype_v1
SOL-03733,111.2612,1.6884517713769626e+16,658.2091,84145.6654,22.1167,18.291,synthetic_prototype_v1
SOL-03734,186.4748,2.0950851850066536e+16,755.8259,87594.6493,22.165,21.8174,synthetic_prototype_v1
SOL-03735,129.4915,3.090290140785277e+16,753.452,60391.5611,15.0,20.4701,synthetic_prototype_v1
SOL-03736,214.6884,9.771153550126726e+16,765.918,74151.056,59.7769,11.1941,synthetic_prototype_v1
SOL-03737,202.4148,2.581999487456641e+16,678.7357,98002.0386,17.0587,16.9653,synthetic_prototype_v1
SOL-03738,202.1649,7437226417837725.0,647.4493,32578.6355,42.1768,16.2748,synthetic_prototype_v1
SOL-03739,122.8324,7.13073935906408e+17,657.4266,94036.0909,59.4924,8.0,synthetic_prototype_v1
SOL-03740,239.0233,9.579806026040688e+16,671.7484,87342.0978,16.4798,15.4507,synthetic_prototype_v1
SOL-03741,165.3022,5821734400007317.0,670.9696,41783.2879,44.9302,14.8569,synthetic_prototype_v1
SOL-03742,110.2785,9169078442665590.0,751.0411,95117.461,24.3101,17.514,synthetic_prototype_v1
SOL-03743,115.536,1.6737593694428778e+16,761.3333,74498.6414,21.5535,15.8113,synthetic_prototype_v1
SOL-03744,265.4536,1253925374258035.8,747.361,40615.3587,52.5324,12.2045,synthetic_prototype_v1
SOL-03745,138.5396,8392720816424171.0,627.53,95811.1199,22.1871,18.0739,synthetic_prototype_v1
SOL-03746,155.7915,4985726591607543.0,755.3213,83346.6087,20.9482,14.1876,synthetic_prototype_v1
SOL-03747,261.4249,9871693117722776.0,781.9188,25816.6891,20.6252,12.0438,synthetic_prototype_v1
SOL-03748,71.2029,2.699284113858256e+16,793.7735,104368.5564,31.8607,15.5298,synthetic_prototype_v1
SOL-03749,163.32,1917297885647037.2,883.9255,75065.1728,57.5178,8.1455,synthetic_prototype_v1
SOL-03750,254.9522,2.054040821056426e+16,789.5199,119492.2731,54.3012,13.1444,synthetic_prototype_v1
SOL-03751,174.0486,1.6487842166062734e+16,653.1155,83176.2934,19.333,22.9921,synthetic_prototype_v1
SOL-03752,97.5948,6.475498412976811e+16,720.9447,56299.2353,22.5149,16.0886,synthetic_prototype_v1
SOL-03753,221.4358,3.657449791681951e+17,577.0972,53336.2367,60.9934,8.646,synthetic_prototype_v1
SOL-03754,219.3218,4.347806692751689e+17,540.0422,31041.5458,37.1853,9.4495,synthetic_prototype_v1
SOL-03755,101.4549,2355371663483664.0,816.9868,31596.29,31.0164,11.0689,synthetic_prototype_v1
SOL-03756,169.4866,2.2494706527295424e+16,682.9353,112586.3065,52.2125,21.3382,synthetic_prototype_v1
SOL-03757,169.0643,1639432348720388.2,553.4722,106017.0156,36.7071,14.1241,synthetic_prototype_v1
SOL-03758,55.4047,1.8988500385838486e+17,679.3401,97446.9455,34.7292,13.914,synthetic_prototype_v1
SOL-03759,157.8798,1.3761281355836154e+17,847.3998,31741.6888,67.0698,8.0,synthetic_prototype_v1
SOL-03760,83.1355,2753400764056155.0,739.0553,27568.6015,31.591,12.9651,synthetic_prototype_v1
SOL-03761,79.7383,8339802152868251.0,656.8821,87923.4913,22.7302,16.8876,synthetic_prototype_v1
SOL-03762,196.5208,1.647752492490388e+17,730.333,81150.3497,31.9996,15.17,synthetic_prototype_v1
SOL-03763,178.8761,3.2863516099535732e+16,793.6691,73897.951,25.9229,15.2855,synthetic_prototype_v1
SOL-03764,199.3486,2.7460980710890342e+17,877.1163,40151.958,46.2219,11.8179,synthetic_prototype_v1
SOL-03765,161.254,1.40701883771264e+17,506.97,36252.6253,60.8297,8.2229,synthetic_prototype_v1
SOL-03766,266.8258,3053063752557743.0,543.4362,44553.2799,26.869,10.8638,synthetic_prototype_v1
SOL-03767,170.6767,5.454785764879093e+16,703.664,46078.0903,15.0,23.0,synthetic_prototype_v1
SOL-03768,130.0402,1077112715397457.0,643.101,82228.9134,62.2202,8.0,synthetic_prototype_v1
SOL-03769,159.5654,3.429539492094701e+16,584.9795,44002.3624,29.8767,16.0229,synthetic_prototype_v1
SOL-03770,264.0573,5.932433120214924e+16,637.1682,30137.5083,35.5566,12.2896,synthetic_prototype_v1
SOL-03771,99.9696,4.6312191702339784e+16,790.5081,40467.6454,19.1164,16.5271,synthetic_prototype_v1
SOL-03772,200.3432,3369374213856700.0,692.824,105054.0387,47.6719,14.1872,synthetic_prototype_v1
SOL-03773,118.3574,5.319285706690702e+17,731.1782,80116.7504,65.002,8.0,synthetic_prototype_v1
SOL-03774,102.7336,2.823866704417085e+17,629.9027,35725.7459,62.6546,9.7721,synthetic_prototype_v1
SOL-03775,268.5836,1609966558653610.0,563.971,67001.7523,55.1279,10.6511,synthetic_prototype_v1
SOL-03776,175.446,1.0051437103909846e+17,625.2008,82920.5783,22.0805,20.6807,synthetic_prototype_v1
SOL-03777,131.1165,2.19288799173948e+16,697.0001,87361.3078,27.8174,23.0,synthetic_prototype_v1
SOL-03778,200.4925,6.676224624476335e+16,732.5061,69220.6438,33.7439,17.0962,synthetic_prototype_v1
SOL-03779,100.1406,3.3603105566500376e+16,635.7004,49880.3361,18.1966,16.9994,synthetic_prototype_v1
SOL-03780,82.3407,4271473430032396.0,581.888,34994.2177,72.6227,8.0,synthetic_prototype_v1
SOL-03781,136.6197,6.036581767614209e+17,650.5123,97282.8237,51.6475,11.0667,synthetic_prototype_v1
SOL-03782,156.3623,1.3768047070325722e+16,661.3276,76736.4955,26.1048,19.8113,synthetic_prototype_v1
SOL-03783,176.4831,3.403325957971367e+16,643.8767,79094.1696,33.2907,17.9924,synthetic_prototype_v1
SOL-03784,93.8656,4.5064027987520416e+17,576.0164,106333.6174,39.2912,10.1105,synthetic_prototype_v1
SOL-03785,135.174,5705541002864783.0,734.6855,83232.8728,25.1961,17.5288,synthetic_prototype_v1
SOL-03786,160.9189,3009991919673578.0,633.1341,54371.8815,15.0,17.9309,synthetic_prototype_v1
SOL-03787,74.9686,6907214103454147.0,661.9257,77806.6615,31.886,16.2453,synthetic_prototype_v1
SOL-03788,204.9298,3.403939991291943e+16,721.3493,92447.1833,56.4759,13.6562,synthetic_prototype_v1
SOL-03789,122.7739,2.587989543700909e+16,780.6747,86275.2361,22.2214,17.8921,synthetic_prototype_v1
SOL-03790,182.907,4.27489032682828e+16,677.8243,75395.6284,37.2785,21.9111,synthetic_prototype_v1
SOL-03791,227.9795,7.17167680275849e+16,668.0498,23178.3582,26.9535,13.9981,synthetic_prototype_v1
SOL-03792,94.0728,4770530418558321.0,801.2437,102657.9795,37.9651,15.9786,synthetic_prototype_v1
SOL-03793,237.7522,3.2481093718780934e+17,535.2672,31137.261,64.7327,8.0,synthetic_prototype_v1
SOL-03794,225.3478,1485498577169727.5,598.1313,40688.2931,15.3178,13.5394,synthetic_prototype_v1
SOL-03795,297.2833,8128546566539979.0,787.83,36370.3062,54.5804,11.0488,synthetic_prototype_v1
SOL-03796,77.6723,2.876680324544591e+16,752.2107,99430.3409,15.408,19.7571,synthetic_prototype_v1
SOL-03797,269.1695,7367325253907124.0,771.1489,52149.5752,22.5735,13.3006,synthetic_prototype_v1
SOL-03798,139.2713,7239802371511124.0,713.2263,87148.564,15.0,19.2707,synthetic_prototype_v1
SOL-03799,145.676,8.555779824140986e+16,824.1135,58566.9996,23.4213,14.7592,synthetic_prototype_v1
SOL-03800,92.6425,5.6348094814852536e+16,749.1362,95930.3058,28.1041,15.3152,synthetic_prototype_v1
SOL-03801,222.6239,4555252475888635.0,633.7558,75561.302,43.4191,11.5959,synthetic_prototype_v1
SOL-03802,293.0866,8742989744039053.0,720.015,83958.2564,57.9157,9.3919,synthetic_prototype_v1
SOL-03803,139.9166,3.561933694190383e+17,847.3766,57124.053,36.7495,8.0254,synthetic_prototype_v1
SOL-03804,207.5706,3144836628641453.5,733.3974,85588.2052,67.1286,10.0635,synthetic_prototype_v1
SOL-03805,273.1219,7.335574858394698e+16,677.862,58419.001,58.3044,8.0,synthetic_prototype_v1
SOL-03806,209.3972,1.3956383949986666e+17,872.7296,57289.1826,56.3517,9.6429,synthetic_prototype_v1
SOL-03807,165.0582,7.50186598727602e+16,597.6262,90850.1911,22.3354,19.7922,synthetic_prototype_v1
SOL-03808,115.488,2.1993010237679684e+16,650.3184,46580.391,18.3794,18.5328,synthetic_prototype_v1
SOL-03809,192.4835,7321463533558874.0,660.5673,112367.7374,32.2104,14.2371,synthetic_prototype_v1
SOL-03810,176.8593,3.205126709561729e+16,761.6747,47001.4364,29.5004,19.4047,synthetic_prototype_v1
SOL-03811,96.6359,1.2886760649755094e+17,683.2494,77942.07,15.0,17.53,synthetic_prototype_v1
SOL-03812,209.4022,4.17278354386129e+16,589.0764,68794.4487,33.8631,13.9609,synthetic_prototype_v1
SOL-03813,160.9785,2.705399694357871e+16,735.378,83250.6301,34.2259,22.4799,synthetic_prototype_v1
SOL-03814,128.7181,2.6821734861763148e+16,808.4861,81635.5225,15.0,16.8135,synthetic_prototype_v1
SOL-03815,209.1676,8.086447951780349e+16,835.5574,22778.4096,72.0396,8.0,synthetic_prototype_v1
SOL-03816,160.0125,2.5920180348065002e+17,835.2668,37418.5414,60.3139,8.6113,synthetic_prototype_v1
SOL-03817,82.9556,9690356036935570.0,641.8622,74549.1646,37.4019,18.4802,synthetic_prototype_v1
SOL-03818,197.0645,8484583428342592.0,733.8453,31397.0587,46.3846,18.3054,synthetic_prototype_v1
SOL-03819,173.6743,1.1420437750897502e+17,690.6773,46726.6247,17.8259,18.4262,synthetic_prototype_v1
SOL-03820,235.9001,2.0779569110953664e+16,867.4342,26698.8314,34.1449,10.3428,synthetic_prototype_v1
SOL-03821,123.8398,4268363244444748.5,665.4887,41281.305,33.3857,14.8728,synthetic_prototype_v1
SOL-03822,113.4257,3.1996659765257908e+16,613.0934,96553.1461,35.2573,17.7926,synthetic_prototype_v1
SOL-03823,144.8716,2.8800164297491152e+17,655.6565,60154.7513,26.8815,14.9614,synthetic_prototype_v1
SOL-03824,196.5998,9.783854002977254e+16,692.1832,87949.3053,25.7199,17.5589,synthetic_prototype_v1
SOL-03825,234.6277,8.475965735253194e+16,680.8985,37862.8619,19.4489,13.603,synthetic_prototype_v1
SOL-03826,93.412,1.975412244937328e+17,671.4903,69462.7875,26.2946,16.7024,synthetic_prototype_v1
SOL-03827,62.7084,5.883972114095245e+17,641.1238,30231.2925,38.8753,10.678,synthetic_prototype_v1
SOL-03828,125.5979,3.012656585272412e+17,713.9384,84933.5962,20.399,15.8639,synthetic_prototype_v1
SOL-03829,156.6468,4.944401122735302e+16,685.9019,95423.2155,20.9572,23.0,synthetic_prototype_v1
SOL-03830,184.142,1.3589643437113158e+17,775.7347,79553.9311,64.5166,10.2142,synthetic_prototype_v1
SOL-03831,151.8406,7.692067585376047e+17,639.4023,108850.7057,61.4821,8.0,synthetic_prototype_v1
SOL-03832,148.0097,6.1903666792898e+16,718.578,41544.4329,27.5695,20.1217,synthetic_prototype_v1
SOL-03833,94.2504,1.1824822508614464e+16,605.3957,58279.1565,60.8446,9.0923,synthetic_prototype_v1
SOL-03834,76.5306,2.018905937435363e+16,711.4269,82138.7457,30.2452,17.4169,synthetic_prototype_v1
SOL-03835,73.5854,2.1356690883848144e+16,635.9257,101894.755,65.8742,9.2752,synthetic_prototype_v1
SOL-03836,81.5066,4.3049949166923654e+17,524.3833,86219.2489,22.0986,13.1199,synthetic_prototype_v1
SOL-03837,100.3837,1603406615739812.2,886.8289,31504.5082,68.859,8.0,synthetic_prototype_v1
SOL-03838,125.149,8894264832653077.0,651.3669,54426.7735,15.8109,19.3154,synthetic_prototype_v1
SOL-03839,206.1902,2.8213710284926867e+17,585.7023,89158.3412,70.9466,8.0,synthetic_prototype_v1
SOL-03840,280.2643,7.553318830658222e+17,525.3135,41917.414,39.1792,10.7775,synthetic_prototype_v1
SOL-03841,213.1682,6.321125019456585e+16,701.5465,48923.1887,16.6811,16.8687,synthetic_prototype_v1
SOL-03842,111.5489,1.1557936688366834e+16,602.8511,77276.6099,19.7274,16.2499,synthetic_prototype_v1
SOL-03843,125.7736,2.4865711859028572e+16,675.174,56767.9647,36.8011,16.4315,synthetic_prototype_v1
SOL-03844,263.8729,7.291297694296783e+17,766.3659,35681.4902,50.9853,15.4454,synthetic_prototype_v1
SOL-03845,181.6933,8.092107920211149e+17,524.7316,103474.7923,27.1281,13.0207,synthetic_prototype_v1
SOL-03846,244.3512,9.878373513658277e+17,772.7267,75932.1334,58.8575,8.2079,synthetic_prototype_v1
SOL-03847,259.5341,5.6092668567888275e+17,877.9987,118605.1294,51.2091,11.2273,synthetic_prototype_v1
SOL-03848,122.2794,4.073841733254089e+16,589.873,92598.4544,29.9737,15.9427,synthetic_prototype_v1
SOL-03849,229.1879,3.7130049777043923e+17,729.7086,23919.5891,67.8349,8.0,synthetic_prototype_v1
SOL-03850,121.7898,1.347653199737789e+16,697.0964,58014.8482,30.4625,20.4909,synthetic_prototype_v1
SOL-03851,265.0865,1.4537897637050528e+16,669.8224,91808.7249,28.9901,14.2749,synthetic_prototype_v1
SOL-03852,108.4062,1.0325611820490174e+17,671.6303,62978.7038,23.7592,18.6633,synthetic_prototype_v1
SOL-03853,192.2085,3475572042696443.5,793.9772,38136.2048,23.7677,13.4194,synthetic_prototype_v1
SOL-03854,145.83,1.4073198811762421e+17,840.2763,73950.0343,59.6486,8.5768,synthetic_prototype_v1
SOL-03855,267.0591,1.2342153586366898e+16,703.0018,93550.9531,33.8345,13.0236,synthetic_prototype_v1
SOL-03856,99.5511,9516733899042070.0,742.2367,61441.3862,30.9001,16.0594,synthetic_prototype_v1
SOL-03857,290.1566,3.973029725295722e+16,740.7431,117695.2374,66.9354,8.8859,synthetic_prototype_v1
SOL-03858,80.4804,2.921744009794123e+17,816.4532,105005.4731,63.9774,9.5181,synthetic_prototype_v1
SOL-03859,87.5439,3.2158820882945016e+16,716.9595,72072.7339,15.0,18.802,synthetic_prototype_v1
SOL-03860,270.7064,4.582653922489782e+17,667.3572,33564.1769,58.9253,8.0,synthetic_prototype_v1
SOL-03861,255.7818,1841495687972052.2,708.0205,90634.8891,41.4882,12.6951,synthetic_prototype_v1
SOL-03862,142.169,5098384040961996.0,673.0938,95205.2609,19.3604,18.8668,synthetic_prototype_v1
SOL-03863,209.4842,9324420885775382.0,611.776,59230.8491,24.8264,13.3109,synthetic_prototype_v1
SOL-03864,131.8919,2.1581061107549116e+16,627.8114,59521.3405,18.2053,18.7569,synthetic_prototype_v1
SOL-03865,144.4594,9834727690787552.0,627.7161,69617.6092,68.3573,8.1362,synthetic_prototype_v1
SOL-03866,74.0238,2.250156701029877e+16,805.2863,52965.1472,49.5866,12.8092,synthetic_prototype_v1
SOL-03867,84.9059,2981972204207592.5,700.6864,32460.7165,60.2745,8.6462,synthetic_prototype_v1
SOL-03868,213.749,2357490974432170.5,891.0991,69804.4168,18.3632,9.704,synthetic_prototype_v1
SOL-03869,208.6796,2.984221142317747e+16,647.3873,94633.8923,30.0519,15.0748,synthetic_prototype_v1
SOL-03870,176.016,2.3137044263245256e+16,718.6737,25993.7777,22.5302,20.5742,synthetic_prototype_v1
SOL-03871,237.8727,1798557220783016.8,782.2952,73249.2809,44.6911,13.0439,synthetic_prototype_v1
SOL-03872,230.2185,1.002544611832327e+17,679.0192,72786.7406,15.0,16.5689,synthetic_prototype_v1
SOL-03873,213.1083,3.5545706892843757e+17,713.7676,65912.3617,67.2038,10.9416,synthetic_prototype_v1
SOL-03874,232.4214,4.2198760162257094e+17,800.8553,59191.4207,44.0867,12.8642,synthetic_prototype_v1
SOL-03875,269.0668,3.017474331920954e+17,673.6595,114188.9726,54.9928,9.5493,synthetic_prototype_v1
SOL-03876,84.5513,6.1559828842422904e+16,624.1607,44701.9838,70.887,8.0,synthetic_prototype_v1
SOL-03877,190.5023,9.697031017579846e+16,881.1137,77227.2348,26.9561,9.2722,synthetic_prototype_v1
SOL-03878,153.5065,1.2470983541245061e+17,775.1307,24352.3582,22.0374,18.2333,synthetic_prototype_v1
SOL-03879,186.1371,9249158983686780.0,584.0661,107966.3138,24.1723,13.4863,synthetic_prototype_v1
SOL-03880,202.1853,6.256490355749759e+17,527.4712,97619.5829,39.447,10.7614,synthetic_prototype_v1
SOL-03881,231.4289,1809916871064143.0,742.6714,24419.0819,38.428,11.1723,synthetic_prototype_v1
SOL-03882,125.7571,2.924142425822836e+16,616.0004,45076.0868,15.0,19.345,synthetic_prototype_v1
SOL-03883,64.8779,2.1796173695815936e+16,730.8054,76397.6445,15.2383,16.3577,synthetic_prototype_v1
SOL-03884,189.5345,2.022478221638887e+16,760.5175,64076.6789,29.8524,19.0321,synthetic_prototype_v1
SOL-03885,122.015,8.942552545449133e+17,890.4507,33776.9899,49.8575,10.3701,synthetic_prototype_v1
SOL-03886,161.3112,1.6053134617118163e+17,650.652,60961.9143,39.404,16.1722,synthetic_prototype_v1
SOL-03887,219.5235,1.2488488971728398e+16,713.3552,106343.3756,61.1258,9.5933,synthetic_prototype_v1
SOL-03888,130.2714,1.7255684061790306e+16,518.1723,32653.6609,27.9427,12.9441,synthetic_prototype_v1
